sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,property,res_0.0_V3_2
1311,[ 8  7 14  6],"As Trump grandly proclaimed, Americans no longer have to fear North Korea and can sleep peacefully at night!",Subject_choices,['humans'],['humans'],['humans'],TRUE,"['rhetorical_participants', 'humans']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, qualifying as a human subject choice.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and 'Trump' is mentioned as a rhetorical participant.""
}","['rhetorical_participants', 'humans']","{
    ""Properties"": [""humans"", ""rhetorical participants""],
    ""Explanation"": ""The subject choices in the text include 'Trump' as a human and rhetorical participant, as well as 'Americans' as a group of people.""
}","['humans', 'rhetorical_participants']",FALSE,"{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and the use of 'Americans' reflects a rhetorical appeal to the audience's national identity.""
}","['rhetorical_participants', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and 'Trump' is a rhetorical participant as the speaker being referenced.""
}","['rhetorical_participants', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and the use of 'Americans' and 'Trump' suggests a focus on humans. The use of 'Americans' also implies a rhetorical appeal to the audience's national identity.""
}","['rhetorical_participants', 'humans']",1,"['rhetorical_participants', 'humans']",1,0,GPT is misinterpreting the property. Using it out of context of grammar.,['humans'],,concepts,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the given sentence, 'Trump' and 'Americans' are the subjects, and neither of them is a concept. 'Trump' refers to a specific person, and 'Americans' refers to a specific group of people. The sentence does not contain any of the vague, general, all-encompassing terms characteristic of concepts, such as 'fairness', 'justice', or 'oppression'. Therefore, the subjects of the sentence are not concepts.""
}"
1311,[ 8  7 14  6],"As Trump grandly proclaimed, Americans no longer have to fear North Korea and can sleep peacefully at night!",Subject_choices,['humans'],['humans'],['humans'],TRUE,"['rhetorical_participants', 'humans']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, qualifying as a human subject choice.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and 'Trump' is mentioned as a rhetorical participant.""
}","['rhetorical_participants', 'humans']","{
    ""Properties"": [""humans"", ""rhetorical participants""],
    ""Explanation"": ""The subject choices in the text include 'Trump' as a human and rhetorical participant, as well as 'Americans' as a group of people.""
}","['humans', 'rhetorical_participants']",FALSE,"{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and the use of 'Americans' reflects a rhetorical appeal to the audience's national identity.""
}","['rhetorical_participants', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and 'Trump' is a rhetorical participant as the speaker being referenced.""
}","['rhetorical_participants', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and the use of 'Americans' and 'Trump' suggests a focus on humans. The use of 'Americans' also implies a rhetorical appeal to the audience's national identity.""
}","['rhetorical_participants', 'humans']",1,"['rhetorical_participants', 'humans']",1,0,GPT is misinterpreting the property. Using it out of context of grammar.,['humans'],,slot fillers,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the given sentence, 'Americans' and 'you' are the subjects, not slot fillers. 'Americans' is the subject of the main clause, and 'you' is the subject of the subordinate clause 'you can sleep peacefully at night.' Neither of these subjects can be considered slot fillers as they are not used as dummy subjects to make complete sentences.""
}"
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Subject_choices,"['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']",TRUE,"['rhetorical_participants', 'humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, making it a rhetorical participant. The intelligence findings and the interference in elections are abstractions as they cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, indicating the use of rhetorical participants. The subject 'intelligence findings' is an abstraction as it refers to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""concepts""]
} 
 ","['rhetorical_participants', 'concepts']",FALSE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'our' indicates that the writer is referring to themselves as a rhetorical participant in the statement.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' indicates a rhetorical participant, and 'intelligence findings' is an abstraction referring to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'I' refers to the writer themselves, making it a rhetorical participant.""
}",['rhetorical_participants'],0,['rhetorical_participants'],1,0,GPT explanation is only partially correct,"['rhetorical_participants', 'humans']",,humans,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""In the given sentence, 'Russians' is a group of people, which falls under the category of 'humans' as per the context of 'Subject choices'. Therefore, the subject 'Russians' is a human, and the answer is 'yes'.""
}"
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Subject_choices,"['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']",TRUE,"['rhetorical_participants', 'humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, making it a rhetorical participant. The intelligence findings and the interference in elections are abstractions as they cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, indicating the use of rhetorical participants. The subject 'intelligence findings' is an abstraction as it refers to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""concepts""]
} 
 ","['rhetorical_participants', 'concepts']",FALSE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'our' indicates that the writer is referring to themselves as a rhetorical participant in the statement.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' indicates a rhetorical participant, and 'intelligence findings' is an abstraction referring to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'I' refers to the writer themselves, making it a rhetorical participant.""
}",['rhetorical_participants'],0,['rhetorical_participants'],1,0,GPT explanation is only partially correct,"['rhetorical_participants', 'humans']",,rhetorical participants,"{
  ""Answer"": ""Yes"",
  ""Explanation"": ""In the given sentence, 'I' and 'our' are rhetorical participants as they refer to the writer and the reader respectively. The use of 'I' and 'our' directly involves the writer and the reader as subjects within the context of the sentence.""
}"
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Subject_choices,"['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']",TRUE,"['rhetorical_participants', 'humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, making it a rhetorical participant. The intelligence findings and the interference in elections are abstractions as they cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, indicating the use of rhetorical participants. The subject 'intelligence findings' is an abstraction as it refers to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""concepts""]
} 
 ","['rhetorical_participants', 'concepts']",FALSE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'our' indicates that the writer is referring to themselves as a rhetorical participant in the statement.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' indicates a rhetorical participant, and 'intelligence findings' is an abstraction referring to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'I' refers to the writer themselves, making it a rhetorical participant.""
}",['rhetorical_participants'],0,['rhetorical_participants'],1,0,GPT explanation is only partially correct,"['rhetorical_participants', 'humans']",,things,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the given sentence, the subjects are 'I' and 'Russians'. 'I' refers to a person, and 'Russians' refers to a group of people. Neither of these subjects are 'things' in the context of 'Subject choices' as defined, as they are not objects with physical existence. Therefore, the answer is 'no'.""
}"
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Subject_choices,"['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']",TRUE,"['rhetorical_participants', 'humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, making it a rhetorical participant. The intelligence findings and the interference in elections are abstractions as they cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, indicating the use of rhetorical participants. The subject 'intelligence findings' is an abstraction as it refers to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""concepts""]
} 
 ","['rhetorical_participants', 'concepts']",FALSE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'our' indicates that the writer is referring to themselves as a rhetorical participant in the statement.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' indicates a rhetorical participant, and 'intelligence findings' is an abstraction referring to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'I' refers to the writer themselves, making it a rhetorical participant.""
}",['rhetorical_participants'],0,['rhetorical_participants'],1,0,GPT explanation is only partially correct,"['rhetorical_participants', 'humans']",,abstractions,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The subject 'intelligence findings' in the sentence is an abstraction. It refers to a concept or idea rather than a tangible, easily identifiable object. Therefore, it falls under the category of abstractions as defined in the context of 'Subject choices'.""
}"
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Subject_choices,"['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']",TRUE,"['rhetorical_participants', 'humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, making it a rhetorical participant. The intelligence findings and the interference in elections are abstractions as they cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, indicating the use of rhetorical participants. The subject 'intelligence findings' is an abstraction as it refers to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""concepts""]
} 
 ","['rhetorical_participants', 'concepts']",FALSE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'our' indicates that the writer is referring to themselves as a rhetorical participant in the statement.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' indicates a rhetorical participant, and 'intelligence findings' is an abstraction referring to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'I' refers to the writer themselves, making it a rhetorical participant.""
}",['rhetorical_participants'],0,['rhetorical_participants'],1,0,GPT explanation is only partially correct,"['rhetorical_participants', 'humans']",,concepts,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the given sentence, the subjects are 'intelligence findings' and 'Russians'. Neither of these subjects are concepts like 'fairness', 'justice', or 'oppression'. Therefore, the answer is 'no'.""
}"
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Subject_choices,"['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']",TRUE,"['rhetorical_participants', 'humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, making it a rhetorical participant. The intelligence findings and the interference in elections are abstractions as they cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, indicating the use of rhetorical participants. The subject 'intelligence findings' is an abstraction as it refers to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""concepts""]
} 
 ","['rhetorical_participants', 'concepts']",FALSE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'our' indicates that the writer is referring to themselves as a rhetorical participant in the statement.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' indicates a rhetorical participant, and 'intelligence findings' is an abstraction referring to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'I' refers to the writer themselves, making it a rhetorical participant.""
}",['rhetorical_participants'],0,['rhetorical_participants'],1,0,GPT explanation is only partially correct,"['rhetorical_participants', 'humans']",,slot fillers,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the given sentence, 'I' is the subject, and it is not a slot filler. 'I' is a personal pronoun functioning as the subject of the sentence, not a dummy subject. It is not used to fill a syntactic position but rather refers to the speaker, making the sentence a complete and meaningful statement.""
}"
1369,[7],"We imported goods ""Made in China,"" while exporting our future.",Subject_choices,['rhetorical_participants'],['rhetorical_participants'],['rhetorical_participants'],TRUE,"['things', 'rhetorical_participants', 'abstractions']","{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The subject 'our future' is an example of a concept, as it refers to a vague, general and all-encompassing term.""
}",['concepts'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'goods' refers to physical objects, indicating the presence of the property 'things.'""
}",['things'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'we' refers to a group or collection of people, making use of the property 'humans.'""
}",['humans'],FALSE,"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be pointed to easily.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'our future' is an abstraction, as it refers to a concept rather than a tangible entity.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be easily pointed to.""
}",['abstractions'],1,['abstractions'],1,0,GPT is assinging the poperty to the object not the subject,['rhetorical_participants'],,humans,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The subject of the sentence 'We imported goods ""                                                                                                    "
1369,[7],"We imported goods ""Made in China,"" while exporting our future.",Subject_choices,['rhetorical_participants'],['rhetorical_participants'],['rhetorical_participants'],TRUE,"['things', 'rhetorical_participants', 'abstractions']","{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The subject 'our future' is an example of a concept, as it refers to a vague, general and all-encompassing term.""
}",['concepts'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'goods' refers to physical objects, indicating the presence of the property 'things.'""
}",['things'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'we' refers to a group or collection of people, making use of the property 'humans.'""
}",['humans'],FALSE,"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be pointed to easily.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'our future' is an abstraction, as it refers to a concept rather than a tangible entity.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be easily pointed to.""
}",['abstractions'],1,['abstractions'],1,0,GPT is assinging the poperty to the object not the subject,['rhetorical_participants'],,rhetorical participants,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""In the given sentence, 'We' is a rhetorical participant as it refers to the writer or the writer's group. Therefore, 'We' is a rhetorical participant in the context of subject choices.""
}"
1369,[7],"We imported goods ""Made in China,"" while exporting our future.",Subject_choices,['rhetorical_participants'],['rhetorical_participants'],['rhetorical_participants'],TRUE,"['things', 'rhetorical_participants', 'abstractions']","{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The subject 'our future' is an example of a concept, as it refers to a vague, general and all-encompassing term.""
}",['concepts'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'goods' refers to physical objects, indicating the presence of the property 'things.'""
}",['things'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'we' refers to a group or collection of people, making use of the property 'humans.'""
}",['humans'],FALSE,"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be pointed to easily.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'our future' is an abstraction, as it refers to a concept rather than a tangible entity.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be easily pointed to.""
}",['abstractions'],1,['abstractions'],1,0,GPT is assinging the poperty to the object not the subject,['rhetorical_participants'],,things,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""In the given sentence, 'goods' is a subject, and it falls under the category of 'things' as it refers to physical objects that can be imported and exported. Therefore, 'goods' is a thing, making the answer 'yes'.""
}"
1369,[7],"We imported goods ""Made in China,"" while exporting our future.",Subject_choices,['rhetorical_participants'],['rhetorical_participants'],['rhetorical_participants'],TRUE,"['things', 'rhetorical_participants', 'abstractions']","{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The subject 'our future' is an example of a concept, as it refers to a vague, general and all-encompassing term.""
}",['concepts'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'goods' refers to physical objects, indicating the presence of the property 'things.'""
}",['things'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'we' refers to a group or collection of people, making use of the property 'humans.'""
}",['humans'],FALSE,"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be pointed to easily.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'our future' is an abstraction, as it refers to a concept rather than a tangible entity.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be easily pointed to.""
}",['abstractions'],1,['abstractions'],1,0,GPT is assinging the poperty to the object not the subject,['rhetorical_participants'],,abstractions,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The subject 'goods made in China' is not an abstraction, as it refers to tangible products that can be physically pointed to. However, 'our future' is an abstraction, as it refers to a concept or idea that cannot be physically pointed to. Therefore, the sentence contains an abstraction as one of its subjects.""
}"
1369,[7],"We imported goods ""Made in China,"" while exporting our future.",Subject_choices,['rhetorical_participants'],['rhetorical_participants'],['rhetorical_participants'],TRUE,"['things', 'rhetorical_participants', 'abstractions']","{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The subject 'our future' is an example of a concept, as it refers to a vague, general and all-encompassing term.""
}",['concepts'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'goods' refers to physical objects, indicating the presence of the property 'things.'""
}",['things'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'we' refers to a group or collection of people, making use of the property 'humans.'""
}",['humans'],FALSE,"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be pointed to easily.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'our future' is an abstraction, as it refers to a concept rather than a tangible entity.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be easily pointed to.""
}",['abstractions'],1,['abstractions'],1,0,GPT is assinging the poperty to the object not the subject,['rhetorical_participants'],,concepts,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the given sentence, 'Made in China' and 'our future' are not concepts; they are specific entities. 'Made in China' refers to the origin of the goods, and 'our future' refers to a specific future belonging to the speaker or a group. Therefore, none of the subjects in the sentence are concepts.""
}"
1369,[7],"We imported goods ""Made in China,"" while exporting our future.",Subject_choices,['rhetorical_participants'],['rhetorical_participants'],['rhetorical_participants'],TRUE,"['things', 'rhetorical_participants', 'abstractions']","{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The subject 'our future' is an example of a concept, as it refers to a vague, general and all-encompassing term.""
}",['concepts'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'goods' refers to physical objects, indicating the presence of the property 'things.'""
}",['things'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'we' refers to a group or collection of people, making use of the property 'humans.'""
}",['humans'],FALSE,"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be pointed to easily.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'our future' is an abstraction, as it refers to a concept rather than a tangible entity.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be easily pointed to.""
}",['abstractions'],1,['abstractions'],1,0,GPT is assinging the poperty to the object not the subject,['rhetorical_participants'],,slot fillers,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the sentence 'We imported goods ""                                                                                                    "
1390,[7 9],"Barack Obama spent considerable time selling the American people on the idea of a cooperative Iran — all the while cutting quiet deals, behind closed doors, with the rogue nation.",Subject_choices,['humans'],['humans'],['humans'],TRUE,"['humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The text uses the rhetorical participant 'Barack Obama' as the subject, and also contains the abstractions 'cooperative Iran' and 'rogue nation'.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The subject choices in the text include 'Barack Obama' (human) and 'the American people' (human), as well as 'the idea of a cooperative Iran' (abstraction).""
}","['humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The text contains the rhetorical participant 'Barack Obama' as the subject, indicating the writer's focus on the actions and decisions of this individual.""
}",['rhetorical_participants'],FALSE,"{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The text contains the use of 'Barack Obama' as a human subject and 'the American people' as a group of people, making use of the 'humans' property. Additionally, the use of 'the American people' can also be considered a rhetorical participant as it represents the audience being addressed in the context of the statement.""
}","['rhetorical_participants', 'humans']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Barack Obama' refers to a single individual, meeting the criteria for the 'humans' property.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'Barack Obama' is a rhetorical participant, as it refers to a specific individual in the context of the writer's statement.""
}",['rhetorical_participants'],0,"['rhetorical_participants', 'humans']",1,0,GPT is mangling the definitions,['humans'],,humans,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The subject 'Barack Obama' in the given sentence refers to a single individual, which falls under the category of 'humans' as defined in the context of 'Subject choices'. Therefore, the answer is 'yes'.""
}"
1390,[7 9],"Barack Obama spent considerable time selling the American people on the idea of a cooperative Iran — all the while cutting quiet deals, behind closed doors, with the rogue nation.",Subject_choices,['humans'],['humans'],['humans'],TRUE,"['humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The text uses the rhetorical participant 'Barack Obama' as the subject, and also contains the abstractions 'cooperative Iran' and 'rogue nation'.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The subject choices in the text include 'Barack Obama' (human) and 'the American people' (human), as well as 'the idea of a cooperative Iran' (abstraction).""
}","['humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The text contains the rhetorical participant 'Barack Obama' as the subject, indicating the writer's focus on the actions and decisions of this individual.""
}",['rhetorical_participants'],FALSE,"{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The text contains the use of 'Barack Obama' as a human subject and 'the American people' as a group of people, making use of the 'humans' property. Additionally, the use of 'the American people' can also be considered a rhetorical participant as it represents the audience being addressed in the context of the statement.""
}","['rhetorical_participants', 'humans']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Barack Obama' refers to a single individual, meeting the criteria for the 'humans' property.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'Barack Obama' is a rhetorical participant, as it refers to a specific individual in the context of the writer's statement.""
}",['rhetorical_participants'],0,"['rhetorical_participants', 'humans']",1,0,GPT is mangling the definitions,['humans'],,rhetorical participants,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the given sentence, the subjects are 'Barack Obama' and 'the American people'. Neither of these subjects falls under the category of rhetorical participants, which includes 'I', 'you', and 'we'. Therefore, the sentence does not contain any rhetorical participants as subjects.""
}"
