sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,res_FT_Maj_gpt-4o-mini_0.0_V4,property_FT_Maj_gpt-4o-mini_0.0_V4
10073,[],"Hospitals have been forced to prioritize patients, ration services, and forgo elective surgeries.",Language_varieties,"['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']",True,"['correctness', 'clarity', 'forcefulness', 'middle']","{
  ""Properties"": [
    ""clarity"",
    ""forcefulness""
  ],
  ""Explanation"": ""The sentence is clear and easily understandable to the intended audience. It is forceful in conveying the message of difficult decisions being made in hospitals due to the current situation."" 
}","['clarity', 'forcefulness']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness""]
  ,
  ""Explanation"": ""The statement is grammatically correct, clearly conveys the information, and uses forceful language to emphasize the impact of the situation.""
}","['correctness', 'clarity', 'forcefulness']","{
  ""Properties"": [""forcefulness"", ""appropriateness""],
  ""Explanation"": ""The use of the word 'forced' in relation to hospitals prioritizing patients and rationing services is forceful, as it conveys a sense of compulsion and urgency. Additionally, the mention of hospitals being 'forced to prioritize patients' and 'ration services' is appropriate in the context of discussing the challenges faced by healthcare institutions during the COVID-19 pandemic.""
}","['forcefulness', 'appropriateness']",False,"{
  ""Properties"": [""forcefulness"", ""appropriateness""],
  ""Explanation"": ""The use of the word 'forced' in the sentence conveys a sense of urgency and necessity, making it forceful. Additionally, the mention of hospitals having to 'prioritize patients, ration services, and forgo elective surgeries' is appropriate as it aligns with the cultural norms of the healthcare system during a crisis.""
}","['forcefulness', 'appropriateness']","{
  ""Properties"": [""forcefulness"", ""appropriateness""],
  ""Explanation"": ""The use of the word 'forced' conveys a sense of urgency and necessity, making the statement forceful. Additionally, the mention of hospitals having to prioritize patients and ration services is appropriate as it aligns with the cultural norms of healthcare in times of crisis.""
}","['forcefulness', 'appropriateness']","{
  ""Properties"": [""forcefulness"", ""appropriateness""],
  ""Explanation"": ""The use of the word 'forced' conveys a sense of urgency and necessity, making the statement forceful. Additionally, the mention of hospitals having to 'prioritize patients' and 'ration services' is appropriate as it aligns with the cultural norms of healthcare resource management during a crisis.""
}","['forcefulness', 'appropriateness']",1,"['forcefulness', 'appropriateness']",0,0.0,,"['correctness', 'clarity', 'middle','forcefulness']","[{'Answer': 'yes', 'Property': 'correctness'}, {'Answer': 'yes', 'Property': 'clarity'}, {'Answer': 'no', 'Property': 'forcefulness'}, {'Answer': 'no', 'Property': 'low'}, {'Answer': 'yes', 'Explanation': ' hospitals have been forced to prioritize patients, ration services, and forgo elective surgeries.', 'Property': 'middle'}, {'Answer': 'no', 'Explanation': ' hospitals are mentioned in the context of healthcare services prioritization, which is not formal or grand language.', 'Property': 'high'}, {'Answer': 'no', 'Property': 'dialects/registers'}, {'Answer': 'no', 'Property': 'register shift'}, {'Answer': 'no', 'Property': 'cliches/idioms'}, {'Answer': 'no', 'Explanation': ' hospitals prioritize patients involves medical decisions rather than wisdom sayings.', 'Property': 'maxims/proverbs'}, {'Answer': 'no', 'Property': 'allusions'}]","['correctness', 'clarity', 'middle']"
10086,[],"The region is an area NASA would also like to visit, preferably with a robot that would bring souvenir rock home to Earth for scientists to analyze directly in the laboratory.",Language_varieties,"['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']",True,"['correctness', 'clarity', 'middle']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness""],
  ""Explanation"": ""The sentence is grammatically correct, clear in its meaning, and culturally appropriate for a news context, presenting scientific information in a straightforward manner.""
}","['correctness', 'clarity', 'appropriateness']","{
  ""Properties"": [
    ""clarity"",
    ""appropriateness""
  ],
  ""Explanation"": ""The sentence is clear and understandable, using language appropriate for a general audience. The use of 'robot' and 'souvenir rock' is appropriate for the context of discussing space exploration."" 
}","['clarity', 'appropriateness']","{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The sentence is clear and easily understandable to the intended audience, conveying the idea that NASA is interested in visiting the region with a robot to bring back rocks for analysis.""
}",['clarity'],False,"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, conveying the idea that NASA is interested in visiting the region with a robot to bring back rocks for analysis.""
}",['clarity'],"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The text is clear and easily understandable to the intended audience, conveying the message without ambiguity.""
}",['clarity'],"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, conveying the message without ambiguity.""
}",['clarity'],1,['clarity'],1,0.0,,"['correctness', 'clarity', 'middle']","[{'Answer': 'yes', 'Property': 'correctness'}, {'Answer': 'yes', 'Property': 'clarity'}, {'Answer': 'no', 'Property': 'forcefulness'}, {'Answer': 'no', 'Property': 'low'}, {'Answer': 'yes', 'Explanation': ' The sentence uses standard grammar and language typical of reputable publications like magazines or newspapers.', 'Property': 'middle'}, {'Answer': 'no', 'Explanation': ' The bands song lyrics describe themes relatable to everyday life and culture. Therefore, they do not involve high language.', 'Property': 'high'}, {'Answer': 'no', 'Property': 'dialects/registers'}, {'Answer': 'no', 'Property': 'register shift'}, {'Answer': 'no', 'Property': 'cliches/idioms'}, {'Answer': 'no', 'Property': 'maxims/proverbs'}, {'Answer': 'no', 'Property': 'allusions'}]","['correctness', 'clarity', 'middle']"
10497,[],SAN DIEGO -- People on the Mexican side of the border could be seen climbing the fence near Border Field State Park Tuesday afternoon after part of the Central American migrant caravan arrived in Tijuana.,Language_varieties,"['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']",True,"['correctness', 'clarity', 'middle']","{
  ""Properties"": [
    ""clarity""
  ],
  ""Explanation"": ""The text is clear and understandable to the intended audience, providing information about the event in a straightforward manner.""
}",['clarity'],"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The text demonstrates clarity by effectively communicating the situation at the border in a manner that is easily understood by the intended audience.""
}",['clarity'],"{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, as it provides a straightforward description of people climbing the border fence. The language used is appropriate for a news report on this topic.""
}","['clarity', 'appropriateness']",False,"{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, and it is appropriate in its use of language for the context of reporting news about a current event."" 
}","['clarity', 'appropriateness']","{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, as it provides a straightforward description of an event without ambiguity.""
}",['clarity'],"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, as it provides a straightforward description of an event without any ambiguity.""
}",['clarity'],0,['clarity'],1,0.0,,"['correctness', 'clarity', 'middle']","[{'Answer': 'yes', 'Explanation': ' SAN DIEING SAN DIEGO is a well-known city located in California.', 'Property': 'correctness'}, {'Answer': 'yes', 'Property': 'clarity'}, {'Answer': 'no', 'Property': 'forcefulness'}, {'Answer': 'no', 'Explanation': ' SAN DIEING, PEOPLE ON THE MEXICAN SIDE OF THE BORDER COULD BE SEEN CLIMBING THE FENCE NEAR BORDER FIELD STATE PARK TUESDAY AFTERNOON AFTER PART OF THE CENTRAL AMERICAN MIGRANT CARAVAN ARRIVED IN TIJUANA.', 'Property': 'low'}, {'Answer': 'yes', 'Property': 'middle'}, {'Answer': 'no', 'Property': 'high'}, {'Answer': 'no', 'Property': 'dialects/registers'}, {'Answer': 'no', 'Property': 'register shift'}, {'Answer': 'no', 'Property': 'cliches/idioms'}, {'Answer': 'no', 'Property': 'maxims/proverbs'}, {'Answer': 'no', 'Property': 'allusions'}]","['correctness', 'clarity', 'middle']"
11737,[],"But May’s growth was less than that in April and March, possibly an emerging trend.",Language_varieties,"['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']",True,"['correctness', 'clarity', 'middle']","{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The sentence is clear and easily understandable to the intended audience.""
}",['clarity'],"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The sentence is clear and understandable to the intended audience, conveying the information about May's growth being less than April and March's growth, possibly indicating an emerging trend.""
}",['clarity'],"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, conveying the information about May's growth being less than April and March, possibly indicating an emerging trend.""
}",['clarity'],True,"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The sentence is clear and easily understandable to the intended audience, conveying the information effectively.""
}",['clarity'],"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The sentence is clear and understandable to the intended audience, conveying the information about May's growth being less than that in April and March, and the possibility of an emerging trend.""
}",['clarity'],"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The sentence is clear and understandable to the intended audience, as it effectively conveys the information about May's growth being less than that in April and March, and the possibility of an emerging trend.""
}",['clarity'],1,['clarity'],1,0.0,,"['correctness', 'clarity', 'middle']","[{'Answer': 'yes', 'Property': 'correctness'}, {'Answer': 'yes', 'Property': 'clarity'}, {'Answer': 'no', 'Property': 'forcefulness'}, {'Answer': 'no', 'Property': 'low'}, {'Answer': 'yes', 'Explanation': ' understood.', 'Property': 'middle'}, {'Answer': 'no', 'Explanation': ' ', 'Property': 'high'}, {'Answer': 'no', 'Property': 'dialects/registers'}, {'Answer': 'no', 'Property': 'register shift'}, {'Answer': 'no', 'Property': 'cliches/idioms'}, {'Answer': 'no', 'Explanation': ' The sentence describes economic growth trends and does not express wisdom or moral lessons typical of maxims/proverbs.', 'Property': 'maxims/proverbs'}, {'Answer': 'no', 'Property': 'allusions'}]","['correctness', 'clarity', 'middle']"
12467,[],"U.S. politics have indeed been coarsened, with Trump playing a lead role.",Language_varieties,"['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']",True,"['correctness', 'clarity', 'middle']","{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The sentence is clear and understandable to the intended audience, and it uses appropriate language for discussing the topic of U.S. politics and the behavior of a political figure."" 
}","['clarity', 'appropriateness']","{
  ""Properties"": [""clarity"", ""appropriateness""]
  , ""Explanation"": ""The statement is clear and understandable to the audience, and it reflects the cultural norm of the appropriateness of discussing the coarsening of politics in relation to a specific political figure.""
}","['clarity', 'appropriateness']","{
  ""Properties"": [""clarity"", ""appropriateness""]
}

 
 	","['clarity', 'appropriateness']",True,"{
  ""Properties"": [""clarity"", ""appropriateness"", ""forcefulness""],
  ""Explanation"": ""The statement is clear and understandable to the intended audience. It also addresses the appropriateness of the language used in the context of U.S. politics. The use of 'coarsened' is forceful and memorable, reinforcing the message."" 
}","['clarity', 'appropriateness', 'forcefulness']","{
  ""Properties"": [""clarity"", ""appropriateness"", ""forcefulness""]
}

 	","['clarity', 'appropriateness', 'forcefulness']","{
  ""Properties"": [""clarity"", ""appropriateness"", ""forcefulness""],
  ""Explanation"": ""The statement is clear and understandable to the intended audience. It is also forceful in its assertion about the coarsening of U.S. politics, and it is appropriate in its use of language for discussing a serious topic."" 
}","['clarity', 'appropriateness', 'forcefulness']",1,"['clarity', 'appropriateness', 'forcefulness']",1,0.0,,"['correctness', 'clarity', 'middle']","[{'Answer': 'yes', 'Property': 'correctness'}, {'Answer': 'yes', 'Property': 'clarity'}, {'Answer': 'no', 'Property': 'forcefulness'}, {'Answer': 'no', 'Property': 'low'}, {'Answer': 'yes', 'Explanation': ' understood.', 'Property': 'middle'}, {'Answer': 'no', 'Explanation': ' ', 'Property': 'high'}, {'Answer': 'no', 'Property': 'dialects/registers'}, {'Answer': 'no', 'Property': 'register shift'}, {'Answer': 'no', 'Property': 'cliches/idioms'}, {'Answer': 'no', 'Explanation': ' The bands song lyrics describe events happening in politics rather than expressing wisdom or moral lessons.', 'Property': 'maxims/proverbs'}, {'Answer': 'no', 'Property': 'allusions'}]","['correctness', 'clarity', 'middle']"
12847,[],"He was formally indicted by a grand jury on Wednesday on 34 counts, including 17 counts of premeditated first-degree murder and 17 counts of attempted first-degree murder.",Language_varieties,"['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']",True,"['correctness', 'clarity', 'forcefulness', 'middle']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness"", ""high""]
  ,
  ""Explanation"": ""The sentence is well-formed grammatically and uses formal, high-level language appropriate for a news report. It is clear and understandable to the intended audience, and it adheres to the cultural norms of propriety for communicating about legal proceedings and criminal charges.""
}","['correctness', 'clarity', 'appropriateness', 'high']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness"", ""middle""]
}","['correctness', 'clarity', 'appropriateness', 'middle']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness"", ""high""]
}

 

  
 ","['correctness', 'clarity', 'appropriateness', 'high']",False,"{
  ""Properties"": [""correctness"", ""clarity"", ""high""]
}","['correctness', 'clarity', 'high']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness"", ""high""]
}

 	","['correctness', 'clarity', 'appropriateness', 'high']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness"", ""high""],
  ""Explanation"": ""The text is well-formed grammatically, clear and understandable to the intended audience, uses formal English, and is appropriate for a news report on a serious legal matter.""
}","['correctness', 'clarity', 'appropriateness', 'high']",0,"['correctness', 'clarity', 'appropriateness', 'high']",1,0.5,it's possible GPT picked up the word 'formally' and assinged this property on that basis rather than reasoning through the instructions.,"['correctness', 'clarity', 'middle']","[{'Answer': 'yes', 'Explanation': ' understood.', 'Property': 'correctness'}, {'Answer': 'yes', 'Property': 'clarity'}, {'Answer': 'no', 'Property': 'forcefulness'}, {'Answer': 'no', 'Property': 'low'}, {'Answer': 'yes', 'Explanation': ' understood.', 'Property': 'middle'}, {'Answer': 'no', 'Explanation': ' ', 'Property': 'high'}, {'Answer': 'no', 'Property': 'dialects/registers'}, {'Answer': 'no', 'Property': 'register shift'}, {'Answer': 'no', 'Property': 'cliches/idioms'}, {'Answer': 'no', 'Property': 'maxims/proverbs'}, {'Answer': 'no', 'Property': 'allusions'}]","['correctness', 'clarity', 'middle']"
13007,[],"In a series of tweets on Thursday, President Trump said the right things.",Language_varieties,"['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']",True,"['correctness', 'clarity', 'middle']","{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The tweet is clear and understandable to the intended audience, as it concisely communicates that President Trump said the right things.""
}",['clarity'],"{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The sentence is clear and understandable without ambiguity, and it is appropriate in the context of reporting on a political figure's statements.""
}","['clarity', 'appropriateness']","{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The tweet is clear and understandable to the intended audience, as it conveys that President Trump said the 'right things'.""
}",['clarity'],False,"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The tweet is clear and understandable to the intended audience, as it conveys the message effectively.""
}",['clarity'],"{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The tweet is clear and understandable to the intended audience, and it follows the appropriate cultural norms for social media communication.""
}","['clarity', 'appropriateness']","{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, as it conveys the message that President Trump said the right things in a series of tweets on Thursday.""
}",['clarity'],0,['clarity'],1,0.0,,"['correctness', 'clarity', 'middle']","[{'Answer': 'yes', 'Property': 'correctness'}, {'Answer': 'yes', 'Property': 'clarity'}, {'Answer': 'no', 'Property': 'forcefulness'}, {'Answer': 'no', 'Property': 'low'}, {'Answer': 'yes', 'Property': 'middle'}, {'Answer': 'no', 'Property': 'high'}, {'Answer': 'no', 'Property': 'dialects/registers'}, {'Answer': 'no', 'Property': 'register shift'}, {'Answer': 'no', 'Property': 'cliches/idioms'}, {'Answer': 'no', 'Explanation': ' The bands lyrics describe actions and events rather than expressing wisdom or moral lessons.', 'Property': 'maxims/proverbs'}, {'Answer': 'no', 'Property': 'allusions'}]","['correctness', 'clarity', 'middle']"
13573,[],I am not a fan of Donald Trump.,Language_varieties,"['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']",True,"['correctness', 'clarity', 'middle']","{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The statement is clear and easily understandable to the intended audience, conveying a clear opinion about Donald Trump.""
}",['clarity'],"{
  ""Properties"": [""appropriateness""],
  ""Explanation"": ""The statement expresses a personal opinion about a political figure, which may not be appropriate in certain cultural or professional contexts.""
}",['appropriateness'],"{
    ""Properties"": [""appropriateness""],
    ""Explanation"": ""The statement expresses a personal opinion about a controversial political figure, which may not align with cultural norms of propriety in certain contexts.""
}",['appropriateness'],False,"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The statement is clear and understandable to the intended audience, expressing a clear opinion about Donald Trump.""
}",['clarity'],"{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The statement is clear and understandable, and it is appropriate within the cultural norms of expressing personal opinions about public figures.""
}","['clarity', 'appropriateness']","{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The statement is clear and understandable to the intended audience without any ambiguity.""
}",['clarity'],0,['clarity'],1,0.0,,"['correctness', 'clarity', 'middle']","[{'Answer': 'yes', 'Property': 'correctness'}, {'Answer': 'yes', 'Explanation': ' understood.', 'Property': 'clarity'}, {'Answer': 'no', 'Property': 'forcefulness'}, {'Answer': 'no', 'Property': 'low'}, {'Answer': 'yes', 'Property': 'middle'}, {'Answer': 'no', 'Property': 'high'}, {'Answer': 'no', 'Property': 'dialects/registers'}, {'Answer': 'no', 'Property': 'register shift'}, {'Answer': 'no', 'Property': 'cliches/idioms'}, {'Answer': 'no', 'Property': 'maxims/proverbs'}, {'Answer': 'no', 'Property': 'allusions'}]","['correctness', 'clarity', 'middle']"
14038,[],And in Russia.,Language_varieties,"['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']",True,"['correctness', 'clarity']","{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The text is clear in its brevity, indicating a continuation or addition related to a previous context, likely in a news or discussion setting.""
}",['clarity'],"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The text is clear and understandable to the intended audience despite its brevity.""
}",['clarity'],"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The text is clear in terms of being understandable to the intended audience, as it simply refers to a location without any ambiguity.""
}",['clarity'],True,"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The text is clear and understandable, as it consists of a simple statement without any ambiguity.""
}",['clarity'],"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, as it is a simple statement indicating a location.""
}",['clarity'],"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, as it is a simple statement indicating a location.""
}",['clarity'],1,['clarity'],0,0.0,,"[ 'clarity', 'middle']","[{'Answer': 'yes', 'Explanation': ' understood.', 'Property': 'correctness'}, {'Answer': 'yes', 'Explanation': ' understood.', 'Property': 'clarity'}, {'Answer': 'no', 'Property': 'forcefulness'}, {'Answer': 'no', 'Explanation': ' ', 'Property': 'low'}, {'Answer': 'yes', 'Explanation': ' understood.', 'Property': 'middle'}, {'Answer': 'parse error', 'Property': 'high'}, {'Answer': 'no', 'Property': 'dialects/registers'}, {'Answer': 'no', 'Property': 'register shift'}, {'Answer': 'no', 'Explanation': ' The term cliches/idioms refers to phrases that are commonly understood expressions with figurative meanings. The sentence And in Russia. does not contain any such phrases.', 'Property': 'cliches/idioms'}, {'Answer': 'no', 'Explanation': ' ', 'Property': 'maxims/proverbs'}, {'Answer': 'no', 'Property': 'allusions'}]","['correctness', 'clarity', 'middle']"
14484,[],"They noted Haig's LinkedIn page, which says he worked for Boeing in Mesa as a senior liaison engineer in their unmanned helicopter division from 2010 to 2013.",Language_varieties,"['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']",True,"['correctness', 'clarity', 'middle']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness""]
}","['correctness', 'clarity', 'appropriateness']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness""],
  ""Explanation"": ""The text demonstrates correctness by following standard grammatical rules, clarity by being understandable to the intended audience, and appropriateness by conforming to the cultural norms of propriety in formal writing.""
}","['correctness', 'clarity', 'appropriateness']","{
  ""Properties"": [""clarity"", ""appropriateness"", ""correctness""],
  ""Explanation"": ""The sentence is clear and understandable for the intended audience. It is also appropriate in terms of cultural norms and grammatically correct.""
}","['clarity', 'appropriateness', 'correctness']",False,"{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness"", ""middle""]
}

 	","['correctness', 'clarity', 'appropriateness', 'middle']","{
  ""Properties"": [""correctness"", ""clarity""],
  ""Explanation"": ""The sentence is grammatically correct and clear in its communication of information about Haig's work history.""
}","['correctness', 'clarity']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness"", ""middle""]
}

 	","['correctness', 'clarity', 'appropriateness', 'middle']",0,"['correctness', 'clarity', 'appropriateness', 'middle']",1,0.0,,"['correctness', 'clarity', 'middle']","[{'Answer': 'yes', 'Explanation': ' TP understands that  theyd noted Haigs LinkedIn page... is a grammatical sentence.', 'Property': 'correctness'}, {'Answer': 'yes', 'Explanation': ' understood.', 'Property': 'clarity'}, {'Answer': 'no', 'Property': 'forcefulness'}, {'Answer': 'no', 'Property': 'low'}, {'Answer': 'yes', 'Explanation': ' TP understands middle... Language......Standard... English... books... magazines... newspapers... So... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ... ...', 'Property': 'middle'}, {'Answer': 'parse error', 'Property': 'high'}, {'Answer': 'no', 'Property': 'dialects/registers'}, {'Answer': 'no', 'Property': 'register shift'}, {'Answer': 'no', 'Property': 'cliches/idioms'}, {'Answer': 'no', 'Property': 'maxims/proverbs'}, {'Answer': 'no', 'Property': 'allusions'}]","['correctness', 'clarity', 'middle']"
14506,[],"When asked about the threats, Haig said, “I’ve had people screaming they want me to die through my front door.""",Language_varieties,"['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']",True,"['correctness', 'clarity', 'middle']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""low""]
}","['clarity', 'forcefulness', 'low']","{
  ""Properties"": [""clarity"", ""forcefulness""],
  ""Explanation"": ""The sentence is clear and easily understandable to the intended audience, and it also conveys a forceful and striking expression delivering the intensity of the threat."" 
}","['clarity', 'forcefulness']","{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The sentence is clear and easily understandable to the intended audience.""
}",['clarity'],False,"{
  ""Properties"": [""clarity"", ""forcefulness""],
  ""Explanation"": ""The statement is clear and understandable to the intended audience, and it conveys a forceful and memorable expression that reinforces the message of the threats faced by Haig.""
}","['clarity', 'forcefulness']","{
  ""Properties"": [""clarity"", ""forcefulness""],
  ""Explanation"": ""The statement is clear and easily understandable to the intended audience. It also uses forceful language to convey the intensity of the threats."" 
}","['clarity', 'forcefulness']","{
  ""Properties"": [""clarity"", ""forcefulness""],
  ""Explanation"": ""The statement is clear and easily understandable to the intended audience. It is forceful in conveying the intensity of the threats received.""
}","['clarity', 'forcefulness']",1,"['clarity', 'forcefulness']",1,0.0,,"['correctness', 'clarity', 'middle']","[{'Answer': 'yes', 'Property': 'correctness'}, {'Answer': 'yes', 'Property': 'clarity'}, {'Answer': 'yes', 'Property': 'forcefulness'}, {'Answer': 'no', 'Explanation': ' ', 'Property': 'low'}, {'Answer': 'yes', 'Property': 'middle'}, {'Answer': 'no', 'Property': 'high'}, {'Answer': 'no', 'Property': 'dialects/registers'}, {'Answer': 'no', 'Property': 'register shift'}, {'Answer': 'no', 'Property': 'cliches/idioms'}, {'Answer': 'no', 'Property': 'maxims/proverbs'}, {'Answer': 'no', 'Property': 'allusions'}]","['correctness', 'clarity', 'forcefulness', 'middle']"
14878,[],"In 1953, the CIA was in the process of developing a top-secret manual on assassinations, one that showed that the CIA was specializing not only in the art of assassination but also in the art of covering up its role in state-sponsored assassinations.",Language_varieties,"['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle']",True,"['correctness', 'clarity', 'forcefulness', 'middle']","{
  ""Properties"": [""clarity"", ""appropriateness"", ""forcefulness""]
}

 
 	","['clarity', 'appropriateness', 'forcefulness']","{
  ""Properties"": [""clarity"", ""appropriateness"", ""forcefulness""]
}

  ","['clarity', 'appropriateness', 'forcefulness']","{
  ""Properties"": [""appropriateness"", ""clarity"", ""forcefulness""],
  ""Explanation"": ""Appropriateness is present here because the language used is suitable for discussing sensitive and potentially controversial topics. Clarity is evident as the sentence effectively communicates the intended message to the audience. Forcefulness is displayed through the use of strong and impactful language to reinforce the gravity of the information being conveyed.""
}","['appropriateness', 'clarity', 'forcefulness']",False,"{
  ""Properties"": [""clarity"", ""appropriateness""]
}","['clarity', 'appropriateness']","{
  ""Properties"": [""clarity"", ""appropriateness""]
}

 	","['clarity', 'appropriateness']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""allusions""]
}","['clarity', 'forcefulness', 'allusions']",0,"['clarity', 'appropriateness']",1,0.0,,"['correctness', 'clarity', 'middle']","[{'Answer': 'yes', 'Explanation': 'yes, because  In 1953, the CIA... is a well-formed sentence.', 'Property': 'correctness'}, {'Answer': 'yes', 'Explanation': ' understood.', 'Property': 'clarity'}, {'Answer': 'yes', 'Explanation': ' forcefulness involves memorable or striking expressions that reinforce the message. The sentence describes the CIAs actions in a striking way, emphasizing the duality of their operations in assassination and cover-ups.', 'Property': 'forcefulness'}, {'Answer': 'no', 'Explanation': ' The bands song lyrics describe themes related to love and relationships.', 'Property': 'low'}, {'Answer': 'yes', 'Property': 'middle'}, {'Answer': 'no', 'Explanation': ' ', 'Property': 'high'}, {'Answer': 'no', 'Property': 'dialects/registers'}, {'Answer': 'no', 'Property': 'register shift'}, {'Answer': 'no', 'Property': 'cliches/idioms'}, {'Answer': 'no', 'Property': 'maxims/proverbs'}, {'Answer': 'no', 'Property': 'allusions'}]","['correctness', 'clarity', 'forcefulness', 'middle']"
