sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,property_FT_Maj_gpt-4o-mini,res_FT_Maj_gpt-4o-mini_0.0_V4,property_FT_Maj_gpt-4o-mini_0.0_V4
989,[17  6],"What about Judge Kavanaugh's comfort in being put through the ringer without a shred of evidence, Senator Flake?",Phrases_built_on_verbs,['participal_phrases'],['participal_phrases'],['participal_phrases'],True,['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being put through the ringer without a shred of evidence' is a participal phrase, modifying the noun 'comfort'. It indicates the state or condition of Judge Kavanaugh's comfort.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being put through the ringer without a shred of evidence' is a participial phrase which describes Judge Kavanaugh's comfort.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being put through the ringer without a shred of evidence' is a participial phrase, expressing the state of Judge Kavanaugh's comfort in a specific situation.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being put through the ringer without a shred of evidence' is a participial phrase modifying 'comfort'. It describes the state of Judge Kavanaugh during the process.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being put through the ringer without a shred of evidence' is a participial phrase modifying 'comfort'. It describes the state in which Judge Kavanaugh is comfortable.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'being put through the ringer without a shred of evidence' is a participial phrase modifying 'comfort'. It describes the state or condition of Judge Kavanaugh.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],inifinitive phrases,"{""Answer"": ""no""}",[]
12751,[],"To keep up everyone’s morale, the museum staff, while bombs were falling and they and their patrons were equally starving, continued to give tours and lectures, describing perfectly the artworks that had been removed.",Phrases_built_on_verbs,"['inifinitive_phrases', 'participal_phrases']","['inifinitive_phrases', 'participal_phrases']",['inifinitive_phrases'],False,"['inifinitive_phrases', 'participal_phrases']","{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example contains a participial phrase 'describing perfectly the artworks that had been removed' which functions as an adjective phrase modifying 'tours and lectures'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'describing perfectly the artworks that had been removed' which functions as an adjective phrase modifying 'tours and lectures'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'describing perfectly the artworks that had been removed' which describes the action of the museum staff.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'describing perfectly the artworks that had been removed', which modifies the noun 'staff'. This participial phrase functions as an adjective phrase, providing additional information about the museum staff.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'describing perfectly the artworks that had been removed', which modifies the noun 'staff'. This participial phrase provides additional information about the actions of the museum staff.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'describing perfectly the artworks that had been removed', which modifies the noun 'staff'. This participial phrase provides additional information about the actions of the museum staff.""
}",['participal_phrases'],1,['participal_phrases'],1.0,0.0,,"['inifinitive_phrases', 'participal_phrases']",participal phrases,"{""Answer"": ""no""}",[]
12751,[],"To keep up everyone’s morale, the museum staff, while bombs were falling and they and their patrons were equally starving, continued to give tours and lectures, describing perfectly the artworks that had been removed.",Phrases_built_on_verbs,"['inifinitive_phrases', 'participal_phrases']","['inifinitive_phrases', 'participal_phrases']",['inifinitive_phrases'],False,"['inifinitive_phrases', 'participal_phrases']","{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example contains a participial phrase 'describing perfectly the artworks that had been removed' which functions as an adjective phrase modifying 'tours and lectures'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'describing perfectly the artworks that had been removed' which functions as an adjective phrase modifying 'tours and lectures'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'describing perfectly the artworks that had been removed' which describes the action of the museum staff.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'describing perfectly the artworks that had been removed', which modifies the noun 'staff'. This participial phrase functions as an adjective phrase, providing additional information about the museum staff.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'describing perfectly the artworks that had been removed', which modifies the noun 'staff'. This participial phrase provides additional information about the actions of the museum staff.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'describing perfectly the artworks that had been removed', which modifies the noun 'staff'. This participial phrase provides additional information about the actions of the museum staff.""
}",['participal_phrases'],1,['participal_phrases'],1.0,0.0,,"['inifinitive_phrases', 'participal_phrases']",inifinitive phrases,"{""Answer"": ""no""}",[]
10073,[],"Hospitals have been forced to prioritize patients, ration services, and forgo elective surgeries.",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'having been forced to prioritize patients, ration services, and forgo elective surgeries', describing the state of the hospitals. It uses the past participle 'forced' to show the action of forcing the hospitals to prioritize patients, ration services, and forgo elective surgeries.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forced to prioritize patients, ration services, and forgo elective surgeries' which describes the action taken by the hospitals.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence includes a participial phrase 'having been forced to prioritize patients, ration services, and forgo elective surgeries', expressing the state of the hospitals as a result of being forced to do these actions.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'having been forced to prioritize patients, ration services, and forgo elective surgeries', which modifies the subject 'hospitals'. This participial phrase describes the state or condition of the hospitals.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forced to prioritize patients, ration services, and forgo elective surgeries', which describes the action taken by the hospitals.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'having been forced to prioritize patients, ration services, and forgo elective surgeries', which modifies the subject 'hospitals'.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],participal phrases,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
10073,[],"Hospitals have been forced to prioritize patients, ration services, and forgo elective surgeries.",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'having been forced to prioritize patients, ration services, and forgo elective surgeries', describing the state of the hospitals. It uses the past participle 'forced' to show the action of forcing the hospitals to prioritize patients, ration services, and forgo elective surgeries.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forced to prioritize patients, ration services, and forgo elective surgeries' which describes the action taken by the hospitals.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence includes a participial phrase 'having been forced to prioritize patients, ration services, and forgo elective surgeries', expressing the state of the hospitals as a result of being forced to do these actions.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'having been forced to prioritize patients, ration services, and forgo elective surgeries', which modifies the subject 'hospitals'. This participial phrase describes the state or condition of the hospitals.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forced to prioritize patients, ration services, and forgo elective surgeries', which describes the action taken by the hospitals.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'having been forced to prioritize patients, ration services, and forgo elective surgeries', which modifies the subject 'hospitals'.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],inifinitive phrases,"{""Answer"": ""no""}",[]
747,[9 5],"And finally, in a bizarre tweet, Greenwald opined, “I hope the story [maligning Assange] turns out true” – apparently because maintenance of the Guardian’s reputation is more important than Assange’s fate and the right of journalists to dig up embarrassing secrets without fear of being imprisoned.",Phrases_built_on_verbs,['participal_phrases'],['participal_phrases'],['participal_phrases'],True,['participal_phrases'],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'maligning Assange' modifying the noun 'story'.""
}",['participial_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'maligning Assange' is a participal phrase, indicating the action of 'maligning' and its relation to the subject of the sentence.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'maligning Assange' which modifies the noun 'story'. This participal phrase adds descriptive information about the story.""
}",['participal_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'maligning Assange' which modifies the noun 'story'. This participial phrase provides additional information about the story and its content.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participal phrase 'maligning Assange' modifies the noun 'story' and provides additional information about the story.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'maligning Assange' is a participal phrase, as it is headed by the participle 'maligning' and functions as an adjective to modify the noun 'story'.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],participal phrases,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
747,[9 5],"And finally, in a bizarre tweet, Greenwald opined, “I hope the story [maligning Assange] turns out true” – apparently because maintenance of the Guardian’s reputation is more important than Assange’s fate and the right of journalists to dig up embarrassing secrets without fear of being imprisoned.",Phrases_built_on_verbs,['participal_phrases'],['participal_phrases'],['participal_phrases'],True,['participal_phrases'],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'maligning Assange' modifying the noun 'story'.""
}",['participial_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'maligning Assange' is a participal phrase, indicating the action of 'maligning' and its relation to the subject of the sentence.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'maligning Assange' which modifies the noun 'story'. This participal phrase adds descriptive information about the story.""
}",['participal_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'maligning Assange' which modifies the noun 'story'. This participial phrase provides additional information about the story and its content.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participal phrase 'maligning Assange' modifies the noun 'story' and provides additional information about the story.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'maligning Assange' is a participal phrase, as it is headed by the participle 'maligning' and functions as an adjective to modify the noun 'story'.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],inifinitive phrases,"{""Answer"": ""no""}",[]
5272,[],"We will be demanding the opportunity to present testimony to the committee and will likewise be demanding that Judge and others be subpoenaed to testify,” Avenatti wrote on Twitter.",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example contains a participal phrase 'demanding the opportunity to present testimony' which modifies the subject 'we.'""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example contains a participial phrase 'we will be demanding', which expresses the action of demanding in a progressive form.""
}",['participal_phrases'],"{
  ""Properties"": [""inifinitive phrases""],
  ""Explanation"": ""The sentence includes the infinitive phrases 'to present testimony' and 'to testify', which function as adverbials to explain the purpose or reason for demanding.""
}",['inifinitive_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'demanding the opportunity to present testimony to the committee' which modifies the subject 'we'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'demanding the opportunity to present testimony to the committee' which modifies the subject 'we'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'demanding the opportunity to present testimony to the committee' which modifies the subject 'we'.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],participal phrases,"{""Answer"": ""no""}",[]
5272,[],"We will be demanding the opportunity to present testimony to the committee and will likewise be demanding that Judge and others be subpoenaed to testify,” Avenatti wrote on Twitter.",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example contains a participal phrase 'demanding the opportunity to present testimony' which modifies the subject 'we.'""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example contains a participial phrase 'we will be demanding', which expresses the action of demanding in a progressive form.""
}",['participal_phrases'],"{
  ""Properties"": [""inifinitive phrases""],
  ""Explanation"": ""The sentence includes the infinitive phrases 'to present testimony' and 'to testify', which function as adverbials to explain the purpose or reason for demanding.""
}",['inifinitive_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'demanding the opportunity to present testimony to the committee' which modifies the subject 'we'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'demanding the opportunity to present testimony to the committee' which modifies the subject 'we'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'demanding the opportunity to present testimony to the committee' which modifies the subject 'we'.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],inifinitive phrases,"{""Answer"": ""no""}",[]
1371,[7],"Bush-Obama ""open borders"" brought in tens of millions of Third World peoples, legally and illegally, to rising resistance from Americans forced to bear the economic and social costs.",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'forced to bear the economic and social costs', which is an adjective phrase headed by the participle 'forced'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forced to bear the economic and social costs' which modifies the noun 'Americans'. This participal phrase describes the action in a way that changes the relation of that action to the agent.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence does not contain any infinitive phrases, but it does include a participal phrase 'forcing Americans to bear the economic and social costs.' The participal phrase 'forcing Americans' is used to describe the resistance caused by the 'open borders' policy.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forced to bear the economic and social costs' which modifies 'Americans'. This participial phrase presents the action in a way that changes the relation of the action to the agent.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forced to bear the economic and social costs', which modifies the noun 'Americans'. This participial phrase provides additional information about the Americans and their situation.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forced to bear the economic and social costs', which modifies the noun 'Americans'.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],participal phrases,"{""Answer"": ""no""}",[]
1371,[7],"Bush-Obama ""open borders"" brought in tens of millions of Third World peoples, legally and illegally, to rising resistance from Americans forced to bear the economic and social costs.",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'forced to bear the economic and social costs', which is an adjective phrase headed by the participle 'forced'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forced to bear the economic and social costs' which modifies the noun 'Americans'. This participal phrase describes the action in a way that changes the relation of that action to the agent.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence does not contain any infinitive phrases, but it does include a participal phrase 'forcing Americans to bear the economic and social costs.' The participal phrase 'forcing Americans' is used to describe the resistance caused by the 'open borders' policy.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forced to bear the economic and social costs' which modifies 'Americans'. This participial phrase presents the action in a way that changes the relation of the action to the agent.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forced to bear the economic and social costs', which modifies the noun 'Americans'. This participial phrase provides additional information about the Americans and their situation.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forced to bear the economic and social costs', which modifies the noun 'Americans'.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],inifinitive phrases,"{""Answer"": ""no""}",[]
3387,[ 8  9 13  8  9],"This will be a final victory over the enemies within and their apologists, such as Faggioli, who, in typical neo-Catholic style, imperiously scoffs at the notion of “a young clergy marked by personal sanctity but also by a fascination for a mythical Middle Ages” and busies himself defending an unsalvageable mass of corruption he dares to describe as “a Church-world relationship based on a principle of reality.”",Phrases_built_on_verbs,['inifinitive_phrases'],['participal_phrases'],[],False,['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains the participal phrase 'in typical neo-Catholic style,' which describes the manner in which Faggioli imperiously scoffs at the notion.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'in typical neo-Catholic style' which describes the action of imperiously scoffing.""
}",['participal_phrases'],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The sentence contains the participial phrase 'such as Faggioli, who, in typical neo-Catholic style, imperiously scoffs at the notion of “a young clergy marked by personal sanctity but also by a fascination for a mythical Middle Ages”'. This phrase serves as an adjective phrase modifying 'their apologists'.""
}",['participial_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The text contains a participial phrase 'defending an unsalvageable mass of corruption' which modifies the subject 'Faggioli'. This phrase functions as an adjective to provide more information about Faggioli.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'defending an unsalvageable mass of corruption' which modifies the subject 'Faggioli'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'in typical neo-Catholic style' which modifies the action of scoffs, changing the relation of that action to an agent.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],participal phrases,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
3387,[ 8  9 13  8  9],"This will be a final victory over the enemies within and their apologists, such as Faggioli, who, in typical neo-Catholic style, imperiously scoffs at the notion of “a young clergy marked by personal sanctity but also by a fascination for a mythical Middle Ages” and busies himself defending an unsalvageable mass of corruption he dares to describe as “a Church-world relationship based on a principle of reality.”",Phrases_built_on_verbs,['inifinitive_phrases'],['participal_phrases'],[],False,['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains the participal phrase 'in typical neo-Catholic style,' which describes the manner in which Faggioli imperiously scoffs at the notion.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'in typical neo-Catholic style' which describes the action of imperiously scoffing.""
}",['participal_phrases'],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The sentence contains the participial phrase 'such as Faggioli, who, in typical neo-Catholic style, imperiously scoffs at the notion of “a young clergy marked by personal sanctity but also by a fascination for a mythical Middle Ages”'. This phrase serves as an adjective phrase modifying 'their apologists'.""
}",['participial_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The text contains a participial phrase 'defending an unsalvageable mass of corruption' which modifies the subject 'Faggioli'. This phrase functions as an adjective to provide more information about Faggioli.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'defending an unsalvageable mass of corruption' which modifies the subject 'Faggioli'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'in typical neo-Catholic style' which modifies the action of scoffs, changing the relation of that action to an agent.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],inifinitive phrases,"{""Answer"": ""no"", ""Explanation"": ""no""}",[]
