level,date,sid,property,exception,other
WARNING , 02/29/2024 11:02:52 AM , SID: 9175, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 11:09:35 AM , SID: 9179, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 11:14:42 AM , SID: 9182, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 11:26:52 AM , SID: 9189, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 11:35:25 AM , SID: 9194, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 11:38:52 AM , SID: 9196, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 11:42:30 AM , SID: 9198, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 12:01:45 PM ,0,0,0,0
WARNING , 02/29/2024 12:02:32 PM , SID: 9210, Property: from inversions, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 2 (char 1),0
WARNING , 02/29/2024 12:19:29 PM , SID: 9220, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 12:21:24 PM , SID: 9221, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 01:09:20 PM , SID: 9244, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 01:16:00 PM , SID: 9248, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 01:35:05 PM , SID: 9259, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 01:40:22 PM , SID: 9262, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 01:58:51 PM , SID: 9272, Property: active, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 02:02:34 PM , SID: 9274, Property: active, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 02:06:48 PM , SID: 9276, Property: active, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 02:18:36 PM , SID: 9283, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 02:20:35 PM , SID: 9284, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 02:21:52 PM , SID: 9284, Property: active, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 02:21:52 PM , SID: 9284, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 02:23:33 PM , SID: 9285, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 02:44:19 PM , SID: 9297, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 02:51:25 PM , SID: 9301, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 02:52:20 PM , SID: 9301, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 02:53:39 PM , SID: 9302, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 02:55:38 PM , SID: 9303, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 03:01:18 PM , SID: 9306, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 03:02:15 PM , SID: 9306, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 03:06:53 PM , SID: 9309, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 03:12:07 PM , SID: 9312, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 03:28:02 PM , SID: 9321, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 03:39:01 PM , SID: 9327, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 03:49:20 PM , SID: 9332, Property: active, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 03:49:20 PM , SID: 9332, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 03:55:48 PM , SID: 9336, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 04:14:51 PM , SID: 9347, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 04:24:05 PM , SID: 9352, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 04:26:04 PM , SID: 9353, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 04:28:02 PM , SID: 9354, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 04:31:43 PM , SID: 9356, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 04:33:39 PM , SID: 9357, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 04:47:34 PM , SID: 9365, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 05:02:23 PM , SID: 9373, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 05:12:12 PM , SID: 9378, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 05:22:33 PM , SID: 9383, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 06:04:53 PM , SID: 9402, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 06:11:49 PM , SID: 9406, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 06:15:24 PM , SID: 9408, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 06:38:49 PM , SID: 9421, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 06:49:18 PM , SID: 9427, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 06:58:02 PM , SID: 9432, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 07:03:10 PM , SID: 9435, Property: clarity, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 34 (char 33),0
WARNING , 02/29/2024 07:07:28 PM , SID: 9437, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 07:08:45 PM , SID: 9438, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 07:12:27 PM , SID: 9440, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 07:31:45 PM , SID: 9451, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 07:38:54 PM , SID: 9455, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 08:30:02 PM , SID: 9482, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 08:55:30 PM , SID: 9495, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 08:56:42 PM , SID: 9496, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 08:58:42 PM , SID: 9497, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 09:17:35 PM , SID: 9507, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 09:24:01 PM , SID: 9510, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 09:25:25 PM , SID: 9510, Property: concepts, Exception: JSONDecodeError - Expecting ':' delimiter: line 1 column 586 (char 585),0
WARNING , 02/29/2024 09:32:24 PM , SID: 9514, Property: correctness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 34 (char 33),0
WARNING , 02/29/2024 09:32:24 PM , SID: 9514, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 09:34:50 PM , SID: 9515, Property: conversions, Exception: JSONDecodeError - Expecting ':' delimiter: line 1 column 461 (char 460),0
WARNING , 02/29/2024 09:36:21 PM , SID: 9516, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 09:44:05 PM , SID: 9520, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 09:45:00 PM , SID: 9520, Property: active, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 09:50:41 PM , SID: 9523, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 09:54:33 PM , SID: 9525, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 10:41:06 PM , SID: 9548, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 10:41:55 PM , SID: 9548, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 10:47:40 PM , SID: 9551, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 10:49:00 PM , SID: 9552, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 10:50:48 PM , SID: 9553, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 11:00:08 PM , SID: 9558, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 11:03:55 PM , SID: 9560, Property: high, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 11:05:43 PM , SID: 9561, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 11:21:49 PM , SID: 9570, Property: slot fillers, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 11:30:08 PM , SID: 9575, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 11:42:07 PM , SID: 9582, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 11:43:02 PM , SID: 9582, Property: active, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 11:49:58 PM , SID: 9586, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 02/29/2024 11:55:17 PM , SID: 9589, Property: from inversions, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 2 (char 1),0
WARNING , 02/29/2024 11:56:23 PM , SID: 9589, Property: order (incrementum), Exception: JSONDecodeError - Unterminated string starting at: line 1 column 13 (char 12),0
WARNING , 03/01/2024 12:04:03 AM ,0,0,0,0
WARNING , 03/01/2024 12:15:31 AM , SID: 9600, Property: subjunctive, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 12 (char 11),0
WARNING , 03/01/2024 12:20:53 AM , SID: 9603, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 12:25:11 AM , SID: 9605, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 12:42:30 AM , SID: 9615, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 12:46:18 AM , SID: 9617, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 01:04:18 AM ,0,0,0,0
WARNING , 03/01/2024 01:18:44 AM , SID: 9634, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 01:34:20 AM , SID: 9643, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 02:02:55 AM , SID: 9660, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 02:05:00 AM , SID: 9661, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 02:13:45 AM , SID: 9666, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 02:32:25 AM , SID: 9676, Property: clarity, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 34 (char 33),0
WARNING , 03/01/2024 02:36:04 AM , SID: 9678, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 02:37:58 AM , SID: 9679, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 02:41:29 AM , SID: 9681, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 02:46:16 AM , SID: 9683, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 02:53:37 AM , SID: 9687, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 02:59:10 AM , SID: 9690, Property: cliches/idioms, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 03:15:49 AM ,0,0,0,0
WARNING , 03/01/2024 03:15:50 AM , SID: 9697, Property: conversions, Exception: JSONDecodeError - Expecting value: line 1 column 4127 (char 4126),0
WARNING , 03/01/2024 03:26:19 AM , SID: 9702, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 03:27:13 AM , SID: 9702, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 03:56:07 AM , SID: 9718, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 04:01:31 AM , SID: 9721, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 04:09:52 AM , SID: 9726, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 04:24:53 AM , SID: 9735, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 04:25:42 AM , SID: 9735, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 04:30:35 AM , SID: 9738, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 04:33:27 AM , SID: 9740, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 04:35:20 AM , SID: 9741, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 04:45:56 AM , SID: 9747, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 04:50:53 AM , SID: 9750, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 04:52:42 AM , SID: 9751, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 05:02:38 AM , SID: 9757, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 05:06:10 AM , SID: 9759, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 05:18:49 AM , SID: 9767, Property: high, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 05:44:32 AM , SID: 9783, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 06:20:51 AM , SID: 9805, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 06:29:09 AM , SID: 9810, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 06:39:43 AM , SID: 9816, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 06:40:34 AM , SID: 9817, Property: simple, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 34 (char 33),0
WARNING , 03/01/2024 07:05:55 AM , SID: 9832, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 07:18:04 AM , SID: 9839, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 07:21:36 AM , SID: 9841, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 07:36:36 AM , SID: 9850, Property: middle, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 07:45:33 AM , SID: 9855, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 07:52:15 AM , SID: 9859, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 07:53:19 AM , SID: 9859, Property: active, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 07:53:19 AM , SID: 9859, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 08:04:37 AM , SID: 9866, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 08:06:12 AM , SID: 9867, Property: simple, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 34 (char 33),0
WARNING , 03/01/2024 08:06:53 AM , SID: 9867, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 08:09:40 AM , SID: 9868, Property: active, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 08:10:50 AM , SID: 9869, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 08:21:08 AM , SID: 9875, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 08:59:02 AM , SID: 9897, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 09:00:55 AM , SID: 9898, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 09:03:30 AM , SID: 9899, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 09:09:37 AM , SID: 9903, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 10:24:31 AM , SID: 9948, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 10:36:14 AM , SID: 9955, Property: correctness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 34 (char 33),0
WARNING , 03/01/2024 10:45:07 AM , SID: 9960, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 10:48:30 AM , SID: 9962, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 11:23:43 AM , SID: 9983, Property: active, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 11:39:42 AM , SID: 9993, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 11:54:44 AM , SID: 10002, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 12:07:02 PM , SID: 10009, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 12:19:32 PM , SID: 10016, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 12:42:04 PM , SID: 10029, Property: simple, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 34 (char 33),0
WARNING , 03/01/2024 01:15:49 PM , SID: 10045, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 01:29:44 PM , SID: 10053, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 01:30:15 PM ,0,0,0,0
WARNING , 03/01/2024 01:38:59 PM , SID: 10058, Property: allusions, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 01:39:27 PM , SID: 10058, Property: noun, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 01:41:29 PM , SID: 10059, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 01:42:20 PM , SID: 10059, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 01:57:46 PM , SID: 10067, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 01:59:43 PM , SID: 10068, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 02:16:43 PM , SID: 10077, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 02:35:10 PM , SID: 10086, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 02:37:10 PM , SID: 10087, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 02:41:04 PM , SID: 10089, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 02:46:42 PM , SID: 10092, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 02:50:37 PM , SID: 10094, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 03:03:39 PM , SID: 10101, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 03:05:45 PM , SID: 10102, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 03:07:47 PM , SID: 10103, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 03:18:56 PM , SID: 10109, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 03:30:28 PM , SID: 10115, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 03:32:33 PM , SID: 10116, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 03:38:11 PM , SID: 10119, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 03:39:24 PM , SID: 10119, Property: compound, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 03:45:01 PM , SID: 10122, Property: stative, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 03:46:26 PM , SID: 10123, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 03:49:14 PM , SID: 10124, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 04:03:10 PM , SID: 10131, Property: rhetorical participants, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 4594 (char 4593),0
WARNING , 03/01/2024 04:12:36 PM , SID: 10136, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
WARNING , 03/01/2024 04:15:06 PM , SID: 10137, Property: forcefulness, Exception: JSONDecodeError - Unterminated string starting at: line 1 column 33 (char 32),0
