sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
6331,[],It is impossible to do all this without God’s assistance.,Language_of_origin,['Latin/Greek'],['Latin/Greek'],['Old_English_Core'],FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [
    ""Old English Core"",
    ""Latin/Greek""
  ],
  ""Explanation"": ""The sentence contains the Old English core word 'God' and the Latin/Greek derived word 'assistance'.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words, indicating the presence of Old English Core.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words, which are characteristic of the Old English Core.""
}",['Old_English_Core'],FALSE,"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from the Old English core ('impossible', 'do') and also includes the word 'assistance' which is derived from Latin ('assistentia').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from the Old English core ('impossible', 'do') and also includes the word 'assistance' which is derived from Latin ('assistere').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from the Old English core ('impossible', 'do') and also includes the word 'assistance' which is derived from Latin ('assistere').""
}","['Old_English_Core', 'Latin/Greek']",1
6497,[],"Lew said he feels vindicated to some extent, but is concerned anti-Semitism is still a problem within student government.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words such as 'feels', 'vindicated', 'still', 'problem'.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words like 'feels', 'is', 'still', 'a', and 'problem'. These are all part of the Old English core vocabulary.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from both Old English core ('feels', 'is', 'still') and Latin/Greek ('vindicated', 'concerned', 'anti-Semitism', 'problem').""
}","['Old_English_Core', 'Latin/Greek']",TRUE,"{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The sentence contains words from the Old English core ('feels', 'still') and Norman French ('vindicated', 'concerned').""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The sentence contains words from the Old English core ('said', 'he', 'feels', 'to', 'some', 'but', 'is', 'still', 'a', 'problem', 'within') and the Norman French ('vindicated', 'concerned', 'anti-Semitism').""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words such as 'said', 'he', 'feels', 'to', 'some', 'but', 'is', 'still', 'a', 'problem', 'within'.""
}",['Old_English_Core'],0
6544,[],"There is no way to spin this, there is no defense, today the mask came off.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],['Old_English_Core'],FALSE,['Old_English_Core'],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""]
  ,
  ""Explanation"": ""The text contains Old English core words like 'way' and 'mask', as well as words derived from Latin/Greek like 'defense' and 'spin'.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence uses simple, frequently used words from Old English core ('way', 'spin', 'this', 'is', 'no', 'there', 'defense', 'today', 'mask', 'came', 'off'), and also contains words derived from Latin/Greek ('defense', 'mask').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains simple and frequently used words that are characteristic of Old English Core, such as 'way', 'spin', 'defense', 'today', 'mask', and 'off'.""
}",['Old_English_Core'],TRUE,"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence consists of simple and frequently used words in contemporary English, indicating the use of Old English Core.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words in contemporary English, which aligns with the Old English Core property.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""]
}

  ",['Old_English_Core'],1
6670,[],"Whether they heard anything or not, the consequences have been unmistakable — symptoms ranging from nosebleeds, nausea, dizziness and severe headaches to mild brain damage and permanent hearing or memory loss.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words of Latin origin such as 'symptoms', 'consequences', 'nausea', 'dizziness', 'severe', 'headaches', and 'memory'. These words are part of the vernacular of Academe and have become an integral part of Modern English.""
}",['Latin/Greek'],"{
  ""Properties"": [
    ""Old English Core"",
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains words from the Old English Core (e.g., 'heard', 'consequences', 'severe', 'memory') as well as Latin/Greek origin (e.g., 'symptoms', 'nausea', 'permanent').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words such as 'heard', 'consequences', 'symptoms', 'nosebleeds', 'nausea', 'dizziness', 'severe', 'headaches', 'mild', 'brain', 'damage', 'permanent', 'hearing', 'memory', 'loss'. These words are part of the Old English core vocabulary.""
}",['Old_English_Core'],FALSE,"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core such as 'heard', 'consequences', 'symptoms', and also includes words derived from Latin/Greek like 'nosebleeds', 'nausea', 'dizziness', 'severe', 'headaches', 'brain', 'damage', 'permanent', 'hearing', 'memory'.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English Core, such as 'heard', 'consequences', 'symptoms', and also includes words derived from Latin/Greek, such as 'nosebleeds', 'nausea', 'dizziness', 'severe', 'headaches', 'memory'.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English Core (e.g., 'heard', 'consequences') and Latin/Greek (e.g., 'symptoms', 'nausea', 'dizziness', 'severe', 'permanent', 'memory').""
}","['Old_English_Core', 'Latin/Greek']",1
6745,[],"O’Malley was not only a member of the pope’s “G9” group of close advisors; he was also the man who sought to clean up the abuse scandal in Boston after the departure of his predecessor, Cardinal Bernard Law, whose shifting of predator priests to new posts was exposed by the Boston Globe and chronicled in the movie “Spotlight.”",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words of Latin origin such as 'pope', 'advisor', 'scandal', 'predecessor', 'Cardinal', 'exposed', 'chronicled', etc.""
}",['Latin/Greek'],"{
  ""Properties"": [
    ""Old English Core"",
    ""Norman French""
  ],
  ""Explanation"": ""The text contains words of Old English origin such as 'member', 'close', 'advisors', as well as terms likely of Norman French origin like 'pope', 'advisor', 'scandal', and 'deparature'.""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains words deriving from Latin such as 'advisor', 'scandal', 'departure', 'predator', 'exposed', 'chronicled'.""
}",['Latin/Greek'],TRUE,"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words derived from Latin, such as 'advisor', 'scandal', 'departure', 'predator', 'chronicled'.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words like 'advisor', 'scandal', 'predator', and 'chronicled' which are derived from Latin or Greek origins.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words derived from Latin, such as 'advisor', 'scandal', 'predecessor', 'exposed', and 'chronicled'.""
}",['Latin/Greek'],1
6799,[],"The footage goes how to show two men attempt to help a victim who had apparently been shot, eventually resorting to covering up the body after they realized it was simply too late.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Norman_French']",FALSE,"['Norman_French', 'Old_English_Core']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English Core ('show', 'two', 'men', 'had', 'been', 'after', 'they', 'it', 'too', 'late'), Norman French ('victim', 'eventually', 'body'), and Latin/Greek ('apparently', 'attempt', 'resorting', 'covering', 'realized', 'simply').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from the Old English Core ('footage', 'show', 'men', 'show', 'shot', 'realized'), Norman French ('victim', 'attempt', 'eventually', 'body') and Latin/Greek ('apparently', 'resorting').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The use of words like 'help', 'victim', 'shot', 'body' are part of the Old English Core, while the use of 'resorting', 'covering up', and 'apparently' are influenced by Norman French.""
}","['Old_English_Core', 'Norman_French']",FALSE,"{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The text contains words from the Old English Core, such as 'show', 'help', 'body', and 'late'. It also includes the Norman French term 'resorting'.""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The text contains words from the Old English core ('help', 'show', 'men', 'victim', 'shot', 'body') and Norman French ('resorting', 'covering').""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The text contains words from the Old English core such as 'show', 'two', 'men', 'help', 'victim', 'had', 'been', 'shot', 'resorting', 'covering', 'up', 'body', 'they', 'realized', 'simply', 'too', 'late'. Additionally, the use of 'resorting' and 'covering up' suggests the influence of Norman French in legal and military terms.""
}","['Old_English_Core', 'Norman_French']",1
7011,[],Her ex-husband heads up Teneo Strategy: the organization created by the same man who made the Clinton Foundation happen and which employed Huma Abedin.,Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Norman_French']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Norman French""]
}",['Norman_French'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The word 'organization' derives from Latin, which is a property of language origin.""
}",['Latin/Greek'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The term 'ex-husband' comes from Norman French, which contributed many legal and administrative terms to the English language.""
}",['Norman_French'],TRUE,"{
  ""Properties"": [""Norman French"", ""Latin/Greek""]
  ,
  ""Explanation"": ""The text contains a Norman French term 'ex-husband' and also includes words derived from Latin/Greek such as 'organization', 'foundation', and 'employed'.""
}","['Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The term 'ex-husband' is derived from Norman French, which contributed many legal and military terms to English.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French"", ""Latin/Greek""]
  ,
  ""Explanation"": ""The text contains Norman French-derived words like 'ex-husband' and 'organization', as well as Latin-derived words like 'foundation' and 'employed'.""
}","['Norman_French', 'Latin/Greek']",0
7167,[],"In his book Principles of Catholic Theology, Ratzinger proposed the question, “Should the Council be revoked?” and in response recommended the “razing of the bastions” of the Catholic Church in relation to the modern world:",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of 'principles,' 'theology,' 'council,' 'recommended,' and 'modern' all indicate the influence of Latin in the text.""
}",['Latin/Greek'],"{
  ""Properties"": [
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains the Latin word 'council' and the Greek word 'theology', both of which are commonly used in the vernacular of the Church and Academe.""
}",['Latin/Greek'],"{
  ""Properties"": [
    ""Latin/Greek""
  ],
  ""Explanation"": ""The use of the term 'council' and 'theology' indicates the influence of Latin/Greek, which are often associated with the language of the Church and Academe.""
}",['Latin/Greek'],TRUE,"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of the Latin-derived word 'razing' indicates the presence of Latin origin in the text.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of the Latin word 'razing' in the context of a theological discussion indicates the influence of Latin in the example text.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of 'principles', 'theology', 'council', 'revoked', 'recommended', 'razing', 'bastions', 'Catholic', 'Church' all indicate the influence of Latin/Greek in the text.""
}",['Latin/Greek'],1
7211,[],Then Benedict allowed him to remain a cardinal.,Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of 'cardinal' in this context likely comes from Norman French, as it is a term associated with the Catholic Church hierarchy, which was heavily influenced by Norman culture and language."" 
}",['Norman_French'],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from the Old English Core ('allowed', 'remain') and also includes the Latin-derived word 'cardinal'.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the word 'cardinal' in this context relates to the hierarchy of the Roman Catholic Church and therefore reflects the influence of Norman French in the development of such terminology."" 
}",['Norman_French'],FALSE,"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The term 'cardinal' comes from Norman French, which is a language of origin property.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The word 'cardinal' comes from Norman French, which contributed many terms to English related to the church and hierarchy.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The word 'cardinal' comes from Norman French, which contributed many terms to the English language related to the church and hierarchy.""
}",['Norman_French'],1
7402,[],"In 2006, then-Archbishop Bergoglio complained of a “media campaign” and claimed that the Grassi case was “different” from other accusations.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of 'media' and 'campaign' comes from Latin/Greek origin, indicating the influence of this language on the text.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of the words 'media', 'campaign', 'accusations' are derived from Latin/Greek origins commonly used in modern English.""
}",['Latin/Greek'],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from the Old English Core ('complained', 'different') and words of Latin origin ('media', 'campaign').""
}","['Old_English_Core', 'Latin/Greek']",FALSE,"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the term 'media campaign' reflects the influence of Norman French, as 'media' comes from the French word 'média'.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The term 'media campaign' is an example of Norman French influence in the English language, as 'campaign' comes from the Norman French word 'campan' meaning 'open field'.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the term 'media campaign' reflects the influence of Norman French, as 'campaign' comes from the Norman French word 'campan' meaning 'open field'.""
}",['Norman_French'],1
7408,[],"Looking carefully at the infamous “Who am I to judge” comment, this was clear early on.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],['Old_English_Core'],FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of the phrase 'Who am I to judge' contains words derived from Latin ('who', 'am', 'judge').""
}",['Latin/Greek'],"{
  ""Properties"": [
    ""Old English Core"",
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains words from Old English core ('who', 'am', 'clear') and Latin/Greek ('judge').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words, which are characteristic of the Old English Core.""
}",['Old_English_Core'],FALSE,"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words in contemporary English, indicating the use of Old English Core.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words in contemporary English, indicating the use of Old English Core.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words in contemporary English, indicating the use of Old English Core.""
}",['Old_English_Core'],1
7447,[],But Thomas makes the point that it is first a matter of metaphysics.,Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of 'metaphysics' in the sentence indicates the influence of Latin/Greek, as 'metaphysics' is a term derived from Greek philosophy and is part of the academic vernacular.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of 'metaphysics' in the sentence shows the influence of Latin/Greek, as 'metaphysics' is a term derived from Greek philosophy.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The word 'metaphysics' is of Greek origin, with 'meta' meaning 'beyond' and 'physika' meaning 'physical'.""
}",['Latin/Greek'],FALSE,"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The word 'metaphysics' is derived from the Latin 'metaphysica', indicating the use of Latin origin in the example text.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The word 'metaphysics' is derived from the Latin 'metaphysica', indicating the use of Latin origin in the example text.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The word 'metaphysics' is of Latin origin, which is a property of language origin.""
}",['Latin/Greek'],1
7758,[],Article posted with permission from Robert Spencer,Language_of_origin,['Latin/Greek'],['Latin/Greek'],['Old_English_Core'],FALSE,['Old_English_Core'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The property 'Norman French' is used in the text as it mentions the name 'Robert Spencer', which has Norman French origins. Therefore, this property is present in the example text.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The property 'Norman French' is present as the name 'Robert Spencer' is of Norman French origin.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the name 'Robert Spencer' is a Norman French name, which indicates Norman French influence in the text.""
}",['Norman_French'],FALSE,"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The presence of the term 'permission' suggests the influence of Norman French, as legal terms often came from the Norman French conquest.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The presence of the term 'permission' in the text suggests the influence of Norman French, as legal terms often came from the Norman French conquest.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The presence of the term 'permission' suggests the use of Norman French, as legal terms often came from the Norman French conquest.""
}",['Norman_French'],1
7791,[],If you want the FBI to go back that far @[email protected] to investigate Ford’s allegations….,Language_of_origin,['Latin/Greek'],['Latin/Greek'],['Old_English_Core'],FALSE,['Old_English_Core'],"{
  ""Properties"": [
    ""Norman French""
  ],
  ""Explanation"": ""The term 'investigate' has a Norman French origin. 'Investigate' comes from the Latin 'investigatus', which was influenced by Norman French.""
}",['Norman_French'],"{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The use of 'go back' and 'investigate' demonstrates the influence of Old English Core, while 'allegations' has a Norman French origin.""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains the Old English Core property as it uses the words 'to', 'go', 'back', and 'far' which are among the simplest and most frequently used words in contemporary English.""
}",['Old_English_Core'],FALSE,"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of 'investigate' in the context of legal or official inquiry is a term that came from Norman French.""
}",['Norman_French'],"{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The use of 'go back' and 'investigate' are examples of Old English Core words, while 'allegations' is a Norman French term.""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The term 'investigate' comes from Norman French, which has influenced legal and military terminology in English.""
}",['Norman_French'],0
7815,[],Julian has been vindicated in every possible way and yet he is isolated as few people are these days.,Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words such as 'isolated' and 'people'. These words are part of the Old English Core, which consists of the simplest and most frequently used words in contemporary English.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words that are part of the Old English core (e.g., 'been', 'in') and also includes words with Latin/Greek origins (e.g., 'vindicated', 'isolated').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence consists of simple and frequently used words in contemporary English, which aligns with the Old English Core property.""
}",['Old_English_Core'],FALSE,"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words in contemporary English, such as 'isolated', 'possible', 'way', 'yet', 'few', 'people', 'days'.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words like 'has', 'been', 'in', 'every', 'and', 'yet', 'he', 'is', 'as', 'few', 'people', 'are', 'these', 'days'. These words are part of the Old English Core.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words such as 'has', 'been', 'in', 'every', 'and', 'yet', 'he', 'is', 'as', 'few', 'people', 'are', 'these', 'days'. These words are part of the Old English Core.""
}",['Old_English_Core'],1
7818,[],But really it comes down to the British government.,Language_of_origin,['Latin/Greek'],['Old_English_Core'],['Old_English_Core'],FALSE,['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains the word 'British', which is a simple and frequently used word in contemporary English, indicating the use of Old English Core.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The phrase 'the British government' appears to be using words from the Old English core of contemporary English.""
}",['Old_English_Core'],"{
    ""Properties"": [""Old English Core""]
}

 ",['Old_English_Core'],FALSE,"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The phrase 'British government' contains words from the Old English core, which are the simplest and most frequently used words in contemporary English.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains the word 'government', which is a simple and frequently used word in contemporary English, indicating the use of Old English Core.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The phrase 'it comes down to' contains simple and frequently used words from Old English core, such as 'it', 'comes', and 'to'.""
}",['Old_English_Core'],1
7975,[],Laws are for conservatives.,Language_of_origin,['Latin/Greek'],['Latin/Greek'],['Old_English_Core'],FALSE,['Old_English_Core'],"{
  ""Properties"": [
    ""Old English Core"",
    ""Norman French""
  ],
  ""Explanation"": ""The phrase 'Laws are for conservatives' contains words that are part of the Old English core ('laws', 'are', 'for') and also includes the word 'conservatives' which is derived from Norman French.""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text only contains words derived from Old English Core, without any influence from Norman French or Latin/Greek origin.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The use of 'laws' and 'conservatives' suggests the influence of Old English core words, as well as a potential Norman French origin for the term 'laws.'""
}","['Old_English_Core', 'Norman_French']",FALSE,"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words in contemporary English, which are characteristic of the Old English Core."" 
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words in contemporary English, which are characteristic of Old English Core."" 
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence consists of simple and frequently used words in contemporary English, indicating the use of Old English Core.""
}",['Old_English_Core'],1
8482,[],Completing this poll grants you access to Freedom Outpost updates free of charge.,Language_of_origin,['Latin/Greek'],['Latin/Greek'],['Old_English_Core'],FALSE,['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The example text contains simple and frequently used words in contemporary English, which align with the Old English Core property.""
}",['Old_English_Core'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The presence of the words 'freedom' and 'outpost' in the source text possibly indicates the influence of Norman French, as terms associated with concepts of freedom and military often have Norman French origins.""
}",['Norman_French'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text includes simple and frequently used words like 'poll', 'grants', 'access', and 'updates', which are part of the Old English core.""
}",['Old_English_Core'],TRUE,"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains simple and frequently used words in contemporary English, indicating the use of Old English Core.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains simple and frequently used words in contemporary English, indicating the use of Old English Core.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains simple and frequently used words in contemporary English, indicating the use of Old English Core.""
}",['Old_English_Core'],1
8515,[],"I don't know that I would go quite that far, after all, the settlement does state that ""the government expressly acknowledges that non-automatic firearms up to .50-caliber – including modern semi-auto sporting rifles such as the popular AR-15 and similar firearms – are not inherently military.""",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Norman_French']",FALSE,"['Norman_French', 'Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The word 'settlement' has a legal connotation and could have originated from the Norman French language, which has contributed many legal terms to the English language.""
}",['Norman_French'],"{
  ""Properties"": [
    ""Norman French"",
    ""Latin/Greek""
  ],
  ""Explanation"": ""The use of the term 'settlement' and the legal terms 'firearms', 'semi-auto', 'military' indicate the influence of Norman French. The words 'government', 'acknowledges', 'inherently', 'similar', and 'modern' show the influence of Latin/Greek.""
}","['Norman_French', 'Latin/Greek']","{
  ""Properties"": [
    ""Old English Core"",
    ""Norman French""
  ],
  ""Explanation"": ""The text includes words from Old English Core such as 'government', 'firearms', 'state', 'popular' and also words from Norman French like 'settlement', 'government', 'firearms', 'similar'.""
}","['Old_English_Core', 'Norman_French']",FALSE,"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The term 'settlement' comes from Norman French, which is a language of origin property.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the term 'settlement' in the context of legal agreement reflects the influence of Norman French on legal terminology in English.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The term 'settlement' has its origins in Norman French, which is evident in legal and military terminology.""
}",['Norman_French'],1
