sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
3966,[13],It did not allow Iranian parties to open accounts or correspondent accounts at US banks.,Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Iranian parties' acts as an appositive, renaming the noun 'parties' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'to open accounts or correspondent accounts at US banks' summarizes or generalizes the preceding clause 'It did not allow Iranian parties'.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Iranian parties' acts as an appositive that renames or further explains the noun 'parties'.""
}",['appositives'],FALSE,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'It did not allow Iranian parties to open accounts or correspondent accounts at US banks' is followed by a summarizing phrase 'a departure from its usual practices.' This summarizes the preceding clause.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Iranian parties' renames the noun 'parties' and provides additional information about it, making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'It did not allow Iranian parties to open accounts or correspondent accounts at US banks' is summarized or generalized by the phrase 'a departure from its usual practices.'""
}",['summative_modifier'],0
3967,[13],It did not allow Iran to send funds to the US or receive funds from the US.,Phrases_built_on_nouns,[],[],[],TRUE,[],"{
    ""Properties"": [""summative modifier""],
    ""Explanation"": ""The phrase 'It did not allow Iran to send funds to the US or receive funds from the US' is a summarizing or generalizing phrase about the preceding clause.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'It did not allow Iran to send funds to the US or receive funds from the US' is summarized by the following phrase, 'a departure from its usual practices'. This summarizing phrase qualifies as a summative modifier.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Iran, a landlocked nation, did not allow ...' provides additional information about the noun 'Iran'. The appositive phrase 'a landlocked nation' renames and clarifies the noun 'Iran'.""
}",['appositives'],FALSE,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'It did not allow Iran to send funds to the US or receive funds from the US' is a summative modifier as it summarizes the preceding clause by providing a generalization about the restriction imposed.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'It did not allow Iran to send funds to the US or receive funds from the US' is a summative modifier as it summarizes or generalizes the preceding clause.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'It did not allow Iran to send funds to the US or receive funds from the US' is a summative modifier as it summarizes the preceding clause by providing a generalization of the action.""
}",['summative_modifier'],1
3988,[ 8 13],They make sure that the Islamic instruction in these textbooks presents a picture of Islam that is so pristine and whitewashed that it sometimes crosses the boundary from mere pro-Muslim bias into outright Islamic proselytizing.,Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'that is so pristine and whitewashed' acts as a summative modifier, summarizing the preceding clause about Islamic instruction in the textbooks.""
}",['summative_modifier'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'the Islamic instruction in these textbooks' is modified by the resumptive modifier 'Islam', which repeats the noun 'Islam' in a different form.""
}",['resumptive_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'that is so pristine and whitewashed' is built on the noun 'picture' and summarizes or generalizes the preceding clause about Islamic instruction in the textbooks.""
}",['summative_modifier'],FALSE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a picture of Islam that is so pristine and whitewashed' is an appositive, as it renames and further describes the noun 'Islamic instruction'.""
}",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'a picture of Islam that is so pristine and whitewashed' summarizes the preceding clause about Islamic instruction in textbooks.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a picture of Islam that is so pristine and whitewashed' is an appositive, renaming the noun 'Islamic instruction'.""
}",['appositives'],0
3990,[13],"Last January, parents filed a federal complaint against Chatham Middle School in Chatham, New Jersey, for forcing students to watch videos that proselytized for Islam.",Phrases_built_on_nouns,['appositives'],['absolute_construction'],[],FALSE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Chatham Middle School in Chatham, New Jersey' acts as an appositive, renaming and providing additional information about the noun 'Chatham Middle School'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Chatham Middle School in Chatham, New Jersey' acts as an appositive, renaming the noun 'Chatham Middle School'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Chatham Middle School in Chatham, New Jersey' is an appositive as it renames and provides additional information about the noun 'school'.""
}",['appositives'],TRUE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Chatham Middle School in Chatham, New Jersey' is an appositive, as it renames the noun 'school'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Chatham Middle School in Chatham, New Jersey' is an appositive, renaming the noun 'school'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Chatham Middle School in Chatham, New Jersey' is an appositive, renaming the noun 'Chatham Middle School'.""
}",['appositives'],1
4019,[13],"Anti-jihadist activist Pamela Geller praised Orban for his honesty and wrote, ""At last, a politician who speaks the truth about the Muslim invasion of Europe.",Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'anti-jihadist activist' is an appositive that renames the noun 'Pamela Geller' and provides additional information about her.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'anti-jihadist activist' is an appositive that renames the noun 'Pamela Geller'. It provides additional information about her role and beliefs.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Anti-jihadist activist Pamela Geller' renames the noun 'activist' and modifies it, making it an appositive phrase.""
}",['appositives'],TRUE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'anti-jihadist activist' is an appositive that renames the noun 'Pamela Geller' and provides additional information about her.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'anti-jihadist activist Pamela Geller' is an appositive that renames the noun 'Pamela Geller'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'anti-jihadist activist Pamela Geller' is an appositive, renaming the noun 'Pamela Geller' and providing additional information about her.""
}",['appositives'],1
4024,[13],"Specifically, one executive suggests paying for the rides of Latinos to get them to the polls — if they vote for Clinton, that is.",Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'if they vote for Clinton, that is' renames the preceding noun 'Latinos', making it an appositive phrase.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'if they vote for Clinton, that is' renames and further explains the earlier noun 'Latinos'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'if they vote for Clinton, that is' functions as an appositive, renaming or clarifying the previous phrase 'to get them to the polls'.""
}",['appositives'],TRUE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'if they vote for Clinton, that is' renames and provides additional information about the noun 'polls'. This is an example of an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'if they vote for Clinton, that is' renames the previous noun 'Latinos' and provides additional information about them.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'if they vote for Clinton, that is' is an appositive, as it renames and provides additional information about the noun 'polls'.""
}",['appositives'],1
4037,[13],"How inconvenient that the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell, was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church.",Phrases_built_on_nouns,['appositives'],['appositives'],[],FALSE,['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Cardinal Kevin Farrell' renames and adds information about the head of the Synod on Youth and Vocations, thus functioning as an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Cardinal Kevin Farrell' renames the noun 'the head of the Synod on Youth and Vocations', making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Cardinal Kevin Farrell' renames the noun 'head of the Synod on Youth and Vocations', making it an appositive construction.""
}",['appositives'],TRUE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Cardinal Kevin Farrell' renames the noun 'head of the Synod on Youth and Vocations', making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Cardinal Kevin Farrell' renames the noun 'the head of the Synod on Youth and Vocations', making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Cardinal Kevin Farrell' renames the noun 'head of the Synod on Youth and Vocations', so it functions as an appositive.""
}",['appositives'],1
4041,[13  8  8  8],"How inconvenient that the homosexual network of clergy and prelates were blasted as predators and coverup enablers in the Pennsylvania Grand Jury Report, while the Instrumentum Laboris argues that:",Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the homosexual network of clergy and prelates' is an appositive because it renames the noun 'clergy and prelates.'""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the homosexual network of clergy and prelates' acts as an appositive, renaming and providing additional information about the noun 'the Instrumentum Laboris.'""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the homosexual network of clergy and prelates' acts as an appositive, renaming the noun 'clergy and prelates' and providing additional information about it.""
}",['appositives'],TRUE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the homosexual network of clergy and prelates' is an appositive, renaming the noun 'clergy and prelates'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the homosexual network of clergy and prelates' acts as an appositive, renaming and providing additional information about the noun 'clergy and prelates'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the homosexual network of clergy and prelates' is an appositive, renaming the noun 'clergy and prelates'.""
}",['appositives'],1
4169,[13],This emphasis is repeated so often one might almost think there is a concern in Rome that the “fruitful” post-conciliar monastic life is in danger of fizzling out… for… some reason…,Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'fruitful post-conciliar monastic life' acts as an appositive, renaming and emphasizing the concern in Rome.""
}",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'for... some reason' serves as a summative modifier summarizing or generalizing the preceding clause about the concern in Rome.""
}",['summative_modifier'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'fruitful' post-conciliar monastic life' is modified by the resumptive modifier 'for... some reason'. This repeats the noun phrase and refers back to it, making it a resumptive modifier.""
}",['resumptive_modifier'],FALSE,"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'fruitful post-conciliar monastic life' is repeated with the resumptive modifier 'fruitful' to emphasize the concern in Rome.""
}",['resumptive_modifier'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'fruitful' post-conciliar monastic life' is repeated with the resumptive modifier 'for... some reason...'""
}",['resumptive_modifier'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'fruitful post-conciliar monastic life' is repeated with the resumptive modifier 'fruitful' to emphasize the concern in Rome.""
}",['resumptive_modifier'],1
4205,[13],"While the 69-year-old Jewish man (wearing a kippah on his head) was coming out of the synagogue, heading for a bakery near 17 rue Pelleport in Paris 20 th, he was attacked by a 19-year-old man, of North African descent, who hit him on the body and on the head, knocked down, pulled by the hair and beaten while shouting ""Allah Akbar"".",Phrases_built_on_nouns,[],['absolute_construction'],['appositives'],FALSE,"['appositives', 'absolute_construction']","{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'wearing a kippah on his head' is an appositive modifying the noun 'Jewish man' by providing additional descriptive information. Additionally, the phrase 'of North African descent' functions as a resumptive modifier, repeating and specifying the noun 'man' in a different way.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'wearing a kippah on his head' is an appositive, as it renames and provides additional information about the noun 'the 69-year-old Jewish man'.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase '69-year-old Jewish man' functions as an appositive, renaming the noun 'man' with additional information. The phrase '19-year-old man' can also be considered as a resumptive modifier, as it repeats and adds information to the noun 'man' from the previous clause.""
}","['appositives', 'resumptive_modifier']",FALSE,"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'wearing a kippah on his head' is an appositive, as it renames the noun 'Jewish man'. Additionally, the phrase 'of North African descent' is a resumptive modifier, as it repeats and further specifies the noun 'man'.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'wearing a kippah on his head' is an appositive, renaming the noun 'Jewish man'. Additionally, the phrase 'of North African descent' is a resumptive modifier, repeating the noun 'man' to provide additional information.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'wearing a kippah on his head' is an appositive, renaming the noun 'the 69-year-old Jewish man'. The phrase 'of North African descent' is a resumptive modifier, repeating the noun 'man' to provide additional information about the attacker.""
}","['appositives', 'resumptive_modifier']",1
4206,[13],"A Muslim terrorist stabbed four people at a train station near Munich while screaming, “Allahu Akbar”.",Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Muslim terrorist' is an appositive that renames or identifies the noun 'terrorist'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Muslim terrorist' is an appositive that renames the noun 'terrorist'.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'a Muslim terrorist' serves as an appositive, renaming the noun 'stabbed four people'. The phrase 'Allahu Akbar' serves as a resumptive modifier, repeating the noun 'screaming'.""
}","['appositives', 'resumptive_modifier']",FALSE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Muslim terrorist' is an appositive that renames the noun 'terrorist' by providing additional information about the type of terrorist involved in the incident.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Muslim terrorist' is an appositive, renaming the noun 'terrorist' with additional information.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a Muslim terrorist' is an appositive, renaming the noun 'terrorist' with additional information.""
}",['appositives'],1
4236,[13  1],They then threatened to hang my 3-year-old and 1-year-old and kidnap my 14-year-old.,Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [
    ""resumptive modifier""
  ],
  ""Explanation"": ""The phrase 'my 3-year-old and 1-year-old' functions as a resumptive modifier as it repeats the noun 'my' to modify both children, creating a pattern of repetition for emphasis and clarity.""
}",['resumptive_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'my 3-year-old and 1-year-old and 14-year-old' summarises the preceding clause, making it a summative modifier.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'hang my 3-year-old and 1-year-old and kidnap my 14-year-old' summarizes or generalizes the preceding clause, indicating the seriousness and gravity of the situation.""
}",['summative_modifier'],FALSE,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'and kidnap my 14-year-old' summarizes or generalizes the preceding clause 'threatened to hang my 3-year-old and 1-year-old'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'my 3-year-old and 1-year-old and kidnap my 14-year-old' summarizes the preceding clause 'They then threatened to hang'.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'my 3-year-old and 1-year-old and kidnap my 14-year-old' summarizes or generalizes the preceding clause 'They then threatened to hang'.""
}",['summative_modifier'],1
4263,[ 9 14  9],"With the leftist media entirely focused on the push to ban AR-15s and repeal the Second Amendment, practically no one noticed Louis Farrakhan's Saviours’ Day 2018 Address in which he told an approving audience that ""powerful Jews are my enemy,"" and ""white folks are going down,"" according to The Washington Examiner.",Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan's Saviours’ Day 2018 Address' is a noun phrase built on an appositive, renaming the noun 'Louis Farrakhan'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan's Saviours’ Day 2018 Address' is an appositive, as it renames the noun 'speech' it modifies.""
}",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'entirely focused on the push to ban AR-15s and repeal the Second Amendment' summarizes or generalizes the preceding clause regarding the leftist media's focus.""
}",['summative_modifier'],FALSE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan's Saviours’ Day 2018 Address' is an appositive, renaming the noun 'Louis Farrakhan'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan's Saviours’ Day 2018 Address' is an appositive, as it renames and provides additional information about 'Louis Farrakhan'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Louis Farrakhan's Saviours’ Day 2018 Address' is an appositive, as it renames and provides additional information about 'Louis Farrakhan'.""
}",['appositives'],1
4267,[14],“If someone can get me this young man’s information I’ll get him a new #maga hat… SIGNED by #potus!!,Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'SIGNED by #potus' serves as an appositive, renaming the noun 'hat' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'SIGNED by #potus' acts as an appositive, renaming and providing additional information about the noun 'hat'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'SIGNED by #potus' is an appositive that renames the noun 'hat'. It provides additional information about the hat, specifying that it would be signed by the president.""
}",['appositives'],TRUE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'SIGNED by #potus' is an appositive, renaming the noun 'hat' and providing additional information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'SIGNED by #potus' is an appositive, as it renames and provides additional information about the noun 'hat'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'SIGNED by #potus' is an appositive, as it renames and provides additional information about the noun 'hat'.""
}",['appositives'],1
4270,[14],Long live the Fifth Estate!”,Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'the Fifth Estate' acts as a summative modifier summarizing or generalizing the role or impact of a particular group or concept.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Long live the Fifth Estate' serves as a summative modifier, summarizing or generalizing the importance or impact of the preceding concept, the Fifth Estate.""
}",['summative_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Fifth Estate' renames and provides additional information about the noun 'live'.""
}",['appositives'],FALSE,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Long live the Fifth Estate' summarizes or generalizes the preceding clause or phrase, expressing a sentiment of support for the media as a whole.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'the Fifth Estate' summarizes or generalizes the preceding clause, expressing support for the concept of independent journalism and media.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Long live the Fifth Estate' serves as a summative modifier, summarizing or generalizing the importance of the Fifth Estate.""
}",['summative_modifier'],1
4278,[14],"In the months leading up to the vote, there had been other anti-Semitic incidents, including a tweet by Igor Sadikov, an elected representative of students in McGill’s faculty of arts, saying: “punch a zionist.”",Phrases_built_on_nouns,['appositives'],['appositives'],[],FALSE,[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'an elected representative of students in McGill’s faculty of arts' functions as an appositive, renaming 'Igor Sadikov'. Additionally, the use of 'a tweet by Igor Sadikov' followed by 'saying' acts as a resumptive modifier, repeating the noun 'tweet' in a modified form.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'an elected representative of students in McGill’s faculty of arts' renames the noun 'Igor Sadikov', making it an appositive phrase.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an elected representative of students in McGill’s faculty of arts' is an appositive, renaming the noun 'Igor Sadikov'.""
}",['appositives'],FALSE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an elected representative of students in McGill’s faculty of arts' is an appositive, as it renames the noun 'Igor Sadikov'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an elected representative of students in McGill’s faculty of arts' is an appositive, renaming the noun 'Igor Sadikov'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'an elected representative of students in McGill’s faculty of arts' is an appositive, as it renames 'Igor Sadikov'.""
}",['appositives'],1
4283,[ 1 14],"With mass immigration, especially from Africa, ""our worst nightmares can come true.",Phrases_built_on_nouns,[],['absolute_construction'],[],FALSE,[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'especially from Africa' summarizes or generalizes the preceding clause about mass immigration.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'especially from Africa' summarizes or generalizes the preceding clause about mass immigration.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'especially from Africa' summarizes or generalizes the preceding clause about mass immigration, indicating a specific focus on immigration from Africa.""
}",['summative_modifier'],TRUE,"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'especially from Africa' summarizes or generalizes the preceding clause about mass immigration, making it a summative modifier.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'especially from Africa' summarizes or generalizes the preceding clause about mass immigration, indicating a specific focus within the broader category of immigration.""
}",['summative_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'especially from Africa' is a summative modifier summarizing or generalizing the preceding clause 'mass immigration'. It provides additional information about the type of immigration that is being referred to.""
}",['summative_modifier'],1
4287,[ 8  9 14],"If you don’t like President Trump and can’t understand how anyone could, look no further than the past week for an excellent example of what on Earth could’ve made a man promising to Drain the Swamp so popular.",Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'what on Earth could’ve made a man promising to Drain the Swamp so popular' summarizes or generalizes the preceding clause 'if you don’t like President Trump and can’t understand how anyone could, look no further than the past week for an excellent example.'""
}",['summative_modifier'],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'President Trump' is an appositive, renaming the noun 'President', as it provides additional information about the noun 'President'.""
}",['appositives'],"{
    ""Properties"": [""appositives""],
    ""Explanation"": ""The phrase 'President Trump' acts as an appositive, renaming or further defining the noun 'man'.""
}",['appositives'],FALSE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'President Trump' is an appositive, renaming the noun 'you' in the first clause.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'President Trump' is an appositive, renaming the noun 'man' it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'President Trump' is an appositive, renaming the noun 'man' it modifies.""
}",['appositives'],1
4292,[14],"The leaders of the Islamic Republic of Iran order their people to chant “Death to America” in mosques every Friday, and repeatedly vow that they will ultimately destroy the United States of America and the state of Israel.",Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the leaders of the Islamic Republic of Iran' is an appositive as it renames the noun 'they'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the leaders of the Islamic Republic of Iran' renames the noun 'leaders', which fulfills the definition of an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Islamic Republic of Iran' serves as an appositive, renaming the leaders, and providing additional information about them.""
}",['appositives'],TRUE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the leaders of the Islamic Republic of Iran' renames the noun 'they' and provides additional information about who is ordering the chanting and making the vows.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the leaders of the Islamic Republic of Iran' renames and provides additional information about the noun 'they' (leaders), making it an appositive construction.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the leaders of the Islamic Republic of Iran' renames and provides additional information about the noun 'they' (leaders), making it an appositive construction.""
}",['appositives'],1
4296,[14],"J Street ""Kapos"" May Un-Endorse Dem Rep Over ""Jewish Question""",Phrases_built_on_nouns,[],[],[],TRUE,[],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'Kapos' is an appositive, renaming the noun 'J Street', while the phrase 'Jewish Question' serves as a summative modifier summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'J Street, a political group' is an appositive, renaming the noun 'J Street'. It provides additional information about the noun it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'J Street, a political organization' acts as an appositive, renaming the noun 'Kapos'.""
}",['appositives'],FALSE,"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'J Street, a pro-Israel lobbying group' is an appositive as it renames and provides additional information about 'Kapos'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'J Street, a pro-Israel advocacy group' is an appositive as it renames the noun 'J Street'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'J Street' is an appositive that renames or identifies the noun 'Kapos'.""
}",['appositives'],1
