sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res2,gpt_props2,res3,gpt_props3,res1,gpt_props1,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
3806,[11  8],"The Guardian, reputedly once a great liberal newspaper, conducted a vendetta against Julian Assange.",Phrases_built_on_nouns,['appositives'],['appositives'],['appositives'],,[],,[],,[],['appositives'],['appositives'],1,['appositives']
3808,[11  6],"The Guardian, which used to consider itself the most enlightened newspaper in the country, has probably been the worst.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'which used to consider itself the most enlightened newspaper in the country' is an appositive, renaming the noun 'The Guardian'.""
}",['appositives'],timeout,[],"{
  ""Properties"": [
    ""appositives"",
    ""resumptive modifier""
  ],
  ""Explanation"": ""The phrase 'The Guardian' is followed by an appositive 'which used to consider itself the most enlightened newspaper in the country', and then by a resumptive modifier 'has probably been the worst.'""
}","['appositives', 'resumptive_modifier']",[],"['appositives', 'resumptive_modifier']",-1,[]
3809,[12],The demonic forces we know are the driving force behind this supreme moment of heresy and destruction aren’t really looking at the undermining of marriage as their primary goal; they want to get at the Eucharist.,Phrases_built_on_nouns,[],[],[],timeout,[],timeout,[],"``` 
        {
            ""Properties"": [""resumptive modifier""],
            ""Explanation"": ""The phrase 'The demonic forces we know' is repeated and modified as 'the driving force behind this supreme moment of heresy and destruction.'""
        }
```",['resumptive_modifier'],[],['resumptive_modifier'],-1,[]
3811,[ 9 12],"John Pilger — one of the few journalists to speak out on Julian Assange’s behalf, labels journalists who fail to stand in solidarity with Assange in exposing the behavior of the Establishment, “Vichy journalists — after the Vichy government that served ad enabled the German occupation of France.”",Phrases_built_on_nouns,['appositives'],['appositives'],['appositives'],,[],,[],,[],['appositives'],['appositives'],1,['appositives']
3814,[12],"It’s as if the U.S. Army stopped to interrogate every German soldier who crashed through the Ardennes Forest at the beginning of the Battle of the Bulge in 1944, to see if each one’s actions had anything to do with the German Army and Adolf Hitler’s war aims.",Phrases_built_on_nouns,[],[],[],"``` 
{
  ""Properties"": [""appositives"", ""resumptive modifier"", ""summative modifier""],
  ""Explanation"": ""The phrase 'Adolf Hitler's war aims' serves as an appositive, renaming the previous noun 'the German Army'. Additionally, the phrase 'each one's actions' serves as a resumptive modifier, repeating the noun 'German soldier'. Finally, the phrase 'to see if each one's actions had anything to do with the German Army and Adolf Hitler's war aims' serves as a summative modifier, summarizing the previous clause.""
}
```","['appositives', 'resumptive_modifier', 'summative_modifier']","{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'the Ardennes Forest' is repeated as a resumptive modifier in the clause 'to see if each one’s actions had anything to do with the German Army and Adolf Hitler’s war aims.'""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Adolf Hitler's war aims' is an appositive that renames the preceding noun 'the German Army'.""
}",['appositives'],[],['appositives'],-1,[]
3816,[12],"There is still no mosque or Islamic school in the United States that teaches young Muslims why they should reject the understanding of Islam taught by al-Qaeda, ISIS, and other jihad terror groups.",Phrases_built_on_nouns,[],[],[],timeout,[],"``` 
{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'Islamic school in the United States' is an appositive, renaming the noun 'mosque'. The phrase 'understanding of Islam taught by al-Qaeda, ISIS, and other jihad terror groups' is a resumptive modifier, repeating the noun 'teaches young Muslims'.""
}
```","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'in the United States' summarizes or generalizes the preceding clause about the absence of mosques and Islamic schools.""
}",['summative_modifier'],[],['summative_modifier'],-1,[]
3817,[12],"Soros, for his part, compared Orban unfavourably to both the Nazis and the Communists, saying his rule evoked dark tones from the 1930's -- when Hungary was allied with Nazi Germany -- and was more oppressive than Cold War Soviet occupation.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'Soros, for his part' is an appositive, renaming the noun 'Soros'. The phrase 'Orban unfavourably' is a resumptive modifier, repeating the noun 'Orban' to modify it.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'Soros, for his part' is an appositive that renames the noun 'Soros'. The phrase 'his rule evoked dark tones from the 1930's' is a summative modifier summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'for his part' is an appositive renaming 'Soros' and the phrase 'when Hungary was allied with Nazi Germany' is a summative modifier summarizing the preceding clause.""
}","['appositives', 'summative_modifier']",[],"['appositives', 'summative_modifier']",-1,[]
3819,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Phrases_built_on_nouns,['appositives'],['appositives'],['appositives'],,[],,[],,[],['appositives'],"['appositives', 'summative_modifier']",0,"['appositives', 'summative_modifier']"
3820,[ 1 12],"…Chris Bryant, a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is “not conducive to the public good”, a senior Labour MP has said.",Phrases_built_on_nouns,['appositives'],['appositives'],['appositives'],,[],,[],,[],['appositives'],"['appositives', 'summative_modifier']",0,"['appositives', 'summative_modifier']"
3823,[12],"And since Trump’s Stalinist statements, there are at least 24 additional states that are currently considering passing “red flag” laws.",Phrases_built_on_nouns,[],[],[],"```json
        {
            ""Properties"": [""appositives"", ""summative modifier""],
            ""Explanation"": ""The phrase 'Trump's Stalinist statements' is an appositive, renaming the noun 'Trump'. The phrase 'at least 24 additional states' acts as a summative modifier summarizing the preceding clause.""
        }
```","['appositives', 'summative_modifier']","``` 
{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'there are at least 24 additional states' summarizes or generalizes the preceding clause about Trump's statements.""
}
```",['summative_modifier'],"{
    ""Properties"": [""appositives""],
    ""Explanation"": ""The phrase 'Trump's Stalinist statements' is an appositive, renaming the noun 'statements'.""
}",['appositives'],[],['appositives'],-1,[]
3824,[ 7 12],"This “I’m offended” or “his gun scares me” complaint is nothing but cover for little Nazis to try and deny another person their Natural, God-given liberty.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'his gun scares me' is an appositive, renaming the noun 'complaint'. The phrase 'little Nazis' is a resumptive modifier, repeating the noun 'cover'.""
}","['appositives', 'resumptive_modifier']","```{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'his gun scares me' is an appositive renaming the complaint, and the phrase 'to try and deny another person their Natural, God-given liberty' is a summative modifier summarizing the previous clause.""
}```","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'his gun scares me' is an appositive, renaming the noun 'complaint'. The phrase 'cover for little Nazis to try and deny another person their Natural, God-given liberty' is a summative modifier summarizing the preceding clause.""
}","['appositives', 'summative_modifier']",[],"['appositives', 'summative_modifier']",-1,[]
3827,[12],"An enlightened, progressive school was suddenly transformed into something harking back to the days of Nazi Germany and the Nuremberg Laws.",Phrases_built_on_nouns,[],[],[],timeout,[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'something harking back to the days of Nazi Germany and the Nuremberg Laws' serves as an appositive, renaming and further describing 'An enlightened, progressive school'. It also contains a resumptive modifier, as it repeats and elaborates on the noun 'something'.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'An enlightened, progressive school' acts as an appositive renaming the noun 'something', and 'harking back to the days of Nazi Germany and the Nuremberg Laws' summarizes the preceding clause.""
}","['appositives', 'summative_modifier']",[],"['appositives', 'summative_modifier']",-1,[]
3828,[12],There could be only one answer: communists.,Phrases_built_on_nouns,[],['appositives'],[],,[],,[],,[],[],[],1,[]
3831,[ 9 12],I call them Vichy journalists — after the Vichy government that served and enabled the German occupation of wartime France.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'Vichy journalists' renames the noun 'them' as an appositive. The phrase 'after the Vichy government...' summarizes the preceding clause as a summative modifier.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Vichy journalists' renames and adds more information about the noun 'them'.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'Vichy journalists' renames and summarizes the journalists described in the preceding clause.""
}","['appositives', 'summative_modifier']",[],"['appositives', 'summative_modifier']",-1,[]
3832,[12],"Soros, for his part, compared Orban unfavorably to both the Nazis and the Communists, saying his rule evoked dark tones from the 1930’s — when Hungary was allied with Nazi Germany — and was more oppressive than Cold War Soviet occupation.",Phrases_built_on_nouns,[],[],[],"```{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'Soros, for his part' is an appositive renaming the noun 'Soros' and the phrase 'when Hungary was allied with Nazi Germany' is a summative modifier summarizing the preceding clause.""
}```","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'for his part' is an appositive built on the noun 'Soros', renaming and further describing him in the sentence.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""resumptive modifier"", ""summative modifier""],
  ""Explanation"": ""The phrase 'for his part' serves as an appositive, renaming 'Soros'. 'compared Orban unfavorably to both the Nazis and the Communists' is a resumptive modifier as it repeats the noun 'Orban'. 'when Hungary was allied with Nazi Germany' is a summative modifier summarizing the preceding clause.""
}","['appositives', 'resumptive_modifier', 'summative_modifier']",[],"['appositives', 'resumptive_modifier', 'summative_modifier']",-1,[]
3833,[ 9  8  8  5 12],"I never thought I’d see the day when a preening, Internet-created neo-Catholic doyenne such as Simcha Fisher, as notorious as Mark Shea for her crude and often unprintable invective against traditionalists, would unload on Pope Bergoglio with the following headline: “Does Francis know he sounds like an abuser?”",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'Internet-created neo-Catholic doyenne such as Simcha Fisher' is an appositive, and the phrase 'a letter without precedent' is a resumptive modifier.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Internet-created neo-Catholic doyenne' renames the noun 'Simcha Fisher' and is therefore an appositive.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'Simcha Fisher, as notorious as Mark Shea for her crude and often unprintable invective against traditionalists,' functions as an appositive, renaming the noun 'Simcha Fisher'. Additionally, the phrase 'a preening, Internet-created neo-Catholic doyenne' acts as a resumptive modifier by repeating and modifying the noun 'Simcha Fisher'.""
}","['appositives', 'resumptive_modifier']",[],"['appositives', 'resumptive_modifier']",-1,[]
3834,[12],They tell me that Pope Francis is sounding more and more like the men who abused them.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'Pope Francis' renames 'the men who abused them' in the sentence.""
}",['appositives'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'the men who abused them' is a resumptive modifier, as it repeats and modifies the noun 'men' in the previous clause.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Pope Francis' renames the noun 'men' it modifies.""
}",['appositives'],[],['appositives'],-1,[]
3837,[12  9],Exactly what this “special need” is that can constitute a Gestapo like police state surveilling its own citizens is a moving target that has already been proven to be abused over and over again.,Phrases_built_on_nouns,[],[],['summative_modifier'],,[],,[],,[],[],['summative_modifier'],-1,['summative_modifier']
3840,[12],"It is not an insignificant quirk of modern history, and one that tells us much about the nature of the current pontificate, that houses of contemplatives are always attacked by secularist regimes, from Henry VIII to the Soviet Union.",Phrases_built_on_nouns,[],[],[],,[],,[],,[],[],['appositives'],-1,['appositives']
3841,[12],It collaborates in the same way that the Vichy government in France collaborated with the Nazis.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'the Vichy government in France' is an appositive renaming the noun 'government', and 'the Nazis' is a resumptive modifier repeating the noun 'Nazis'.""
}","['appositives', 'resumptive_modifier']","```{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Vichy government in France' is an appositive phrase that renames 'it'.""
}```",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Vichy government in France' renames and further explains 'it', indicating an appositive construction.""
}",['appositives'],[],['appositives'],-1,[]
3855,[13  8],"And then, and then as no doubt was expected, if not planned, came a long series of false last-minute smears designed to scare me and drive me out of the process before any hearing occurred.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'false last-minute smears' is a resumptive modifier as it repeats the noun 'last-minute smears' to add emphasis and provide more information.""
}",['resumptive_modifier'],timeout,[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a long series of false last-minute smears' is an appositive as it renames the noun 'smears' it modifies.""
}",['appositives'],[],['appositives'],-1,[]
3871,[13],"And it seems clear from the way it was done, and the way Francis treated Muller in general, that he was indeed got rid of.",Phrases_built_on_nouns,['absolute_construction'],[],[],,[],,[],,[],[],['summative_modifier'],-1,['summative_modifier']
3886,[ 9  9 13],Peradventure there be fifty righteous within the city: wilt thou also destroy and not spare the place for the fifty righteous that are therein?,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [],
  ""Explanation"": ""None of the listed properties of Phrases built on nouns are used in the example text. The text does not contain any appositives, absolute constructions, resumptive modifiers, or summative modifiers.""
}",[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'fifty righteous' renames the noun 'the fifty righteous', making it an appositive.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives"",
    ""resumptive modifier""
  ],
  ""Explanation"": ""The phrase 'the fifty righteous' renames the noun 'the city' (appositive) and also repeats the noun 'fifty righteous' to refer back to the same noun (resumptive modifier).""
}","['appositives', 'resumptive_modifier']",[],"['appositives', 'resumptive_modifier']",-1,[]
3895,[13],Impossible.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any phrases built on nouns with the specified properties.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""None of the properties of Phrases built on nouns are used in the example text.""
}",[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Impossible' summarizes the preceding clause 'The committe voted 10 to 1.'""
}",['summative_modifier'],[],['summative_modifier'],-1,[]
3937,[ 9  9 13],"Of course this would be of little interest to secular journalists, who have paid no mind to his habit of rewriting Catholicism, but the sex abuse crisis is something secular journalists are very interested in, a fact Bergoglio seems not to have understood.",Phrases_built_on_nouns,[],['summative_modifier'],[],,[],,[],,[],[],['summative_modifier'],-1,['summative_modifier']
3951,[ 8 13  8],"The Hammond case is viewed by many in the West, and indeed across the nation, as a manifest miscarriage of justice akin to double jeopardy.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'a manifest miscarriage of justice' renames the noun 'case' and modifies it in the same breath.""
}",['appositives'],"``` 
        {
            ""Properties"": [""appositives""],
            ""Explanation"": ""The phrase 'a manifest miscarriage of justice' is an appositive, renaming the noun 'The Hammond case.'""
        }
```",['appositives'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'as a manifest miscarriage of justice akin to double jeopardy' summarizes the preceding clause by presenting it as a generalization.""
}",['summative_modifier'],[],['appositives'],-1,[]
3966,[13],It did not allow Iranian parties to open accounts or correspondent accounts at US banks.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'Iranian parties' is an appositive, renaming the noun 'parties'. The phrase 'a letter without precedent' is a resumptive modifier, repeating the noun 'letter' for emphasis.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Iranian parties' renames the noun 'parties' to provide further information about it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Iranian parties' renames the noun 'parties' and modifies it.""
}",['appositives'],[],['appositives'],-1,[]
3967,[13],It did not allow Iran to send funds to the US or receive funds from the US.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Iran, a landlocked nation' is an appositive as it renames the noun 'Iran'.""
}",['appositives'],"{
  ""Properties"": [""resumptive modifier"", ""summative modifier""],
  ""Explanation"": ""The phrase 'receive funds from the US' acts as a resumptive modifier by repeating the noun 'funds' that it modifies. The phrase 'a departure from its usual practices' acts as a summative modifier by summarizing the preceding clause 'The committee voted 10 to 1'.""
}","['resumptive_modifier', 'summative_modifier']","{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'to the US or receive funds from the US' summarizes or generalizes the preceding clause 'It did not allow Iran to send funds to the US'.""
}",['summative_modifier'],[],['summative_modifier'],-1,[]
3988,[ 8 13],They make sure that the Islamic instruction in these textbooks presents a picture of Islam that is so pristine and whitewashed that it sometimes crosses the boundary from mere pro-Muslim bias into outright Islamic proselytizing.,Phrases_built_on_nouns,[],[],[],timeout,[],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The text contains an appositive 'a picture of Islam' and a summative modifier 'so pristine and whitewashed that it sometimes crosses the boundary from mere pro-Muslim bias into outright Islamic proselytizing.'""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [
    ""resumptive modifier"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'a picture of Islam that is so pristine and whitewashed' functions as both a resumptive modifier by repeating the noun 'Islam' and a summative modifier by summarizing the preceding clause about Islamic instruction in the textbooks.""
}","['resumptive_modifier', 'summative_modifier']",[],"['resumptive_modifier', 'summative_modifier']",-1,[]
3990,[13],"Last January, parents filed a federal complaint against Chatham Middle School in Chatham, New Jersey, for forcing students to watch videos that proselytized for Islam.",Phrases_built_on_nouns,['appositives'],['absolute_construction'],[],,[],,[],,[],['appositives'],[],-1,[]
4019,[13],"Anti-jihadist activist Pamela Geller praised Orban for his honesty and wrote, ""At last, a politician who speaks the truth about the Muslim invasion of Europe.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'anti-jihadist activist Pamela Geller' is an appositive that renames the noun 'activist'. The phrase 'At last, a politician who speaks the truth about the Muslim invasion of Europe' is a summative modifier summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'anti-jihadist activist' is a noun phrase that renames and provides additional information about Pamela Geller.""
}",['appositives'],"``` 
{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'Anti-jihadist activist' serves as an appositive to the noun 'Pamela Geller' and the phrase 'a politician who speaks the truth about the Muslim invasion of Europe' summarizes the preceding clause.""
}
```","['appositives', 'summative_modifier']",[],"['appositives', 'summative_modifier']",-1,[]
4024,[13],"Specifically, one executive suggests paying for the rides of Latinos to get them to the polls — if they vote for Clinton, that is.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'rides of Latinos' renames and provides additional information about the noun 'polls'.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'if they vote for Clinton, that is' renames and provides a summarizing clause for 'the rides of Latinos'.""
}","['appositives', 'summative_modifier']",timeout,[],[],['appositives'],-1,[]
4037,[13],"How inconvenient that the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell, was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church.",Phrases_built_on_nouns,['appositives'],['appositives'],[],,[],,[],,[],['appositives'],['appositives'],1,['appositives']
4041,[13  8  8  8],"How inconvenient that the homosexual network of clergy and prelates were blasted as predators and coverup enablers in the Pennsylvania Grand Jury Report, while the Instrumentum Laboris argues that:",Phrases_built_on_nouns,[],[],[],timeout,[],"``` 
{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'the homosexual network of clergy and prelates' is an appositive, renaming the noun 'clergy and prelates'. The resumptive modifier 'the Instrumentum Laboris' repeats the noun 'report' and modifies it.""
}
```","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the homosexual network of clergy and prelates' is an appositive that renames the noun 'network'. The phrase 'the Pennsylvania Grand Jury Report' is a summative modifier summarizing the preceding clause.""
}","['appositives', 'summative_modifier']",[],"['appositives', 'summative_modifier']",-1,[]
4169,[13],This emphasis is repeated so often one might almost think there is a concern in Rome that the “fruitful” post-conciliar monastic life is in danger of fizzling out… for… some reason…,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'fruitful post-conciliar monastic life' is an appositive, renaming the concern in Rome.""
}",['appositives'],"```{
    ""Properties"": [""appositives"", ""summative modifier""],
    ""Explanation"": ""The phrase 'the 'fruitful' post-conciliar monastic life' can be considered an appositive, as it renames the noun 'concern'. Additionally, the phrase 'in danger of fizzling out' summarizes the preceding clause.""
}```","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'fruitful post-conciliar monastic life' acts as an appositive, renaming the concern in Rome. The phrase 'fruitful post-conciliar monastic life' is also repeated later in the sentence, acting as a resumptive modifier.""
}","['appositives', 'resumptive_modifier']",[],"['appositives', 'resumptive_modifier']",-1,[]
4205,[13],"While the 69-year-old Jewish man (wearing a kippah on his head) was coming out of the synagogue, heading for a bakery near 17 rue Pelleport in Paris 20 th, he was attacked by a 19-year-old man, of North African descent, who hit him on the body and on the head, knocked down, pulled by the hair and beaten while shouting ""Allah Akbar"".",Phrases_built_on_nouns,[],['absolute_construction'],['appositives'],,[],,[],,[],[],"['appositives', 'absolute_construction']",-1,"['appositives', 'absolute_construction']"
4206,[13],"A Muslim terrorist stabbed four people at a train station near Munich while screaming, “Allahu Akbar”.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'A Muslim terrorist' is an appositive that renames the noun 'terrorist'. The phrase 'at a train station near Munich' is a summative modifier that summarizes the location of the incident.""
}","['appositives', 'summative_modifier']","{
    ""Properties"": [""appositives""],
    ""Explanation"": ""The phrase 'A Muslim terrorist' renames and further describes the noun 'terrorist'.""
}",['appositives'],"```json
        {
            ""Properties"": [""appositives"", ""resumptive modifier""],
            ""Explanation"": ""The phrase 'A Muslim terrorist' renames 'terrorist' and the phrase 'a train station' repeats the noun 'station' that it modifies.""
        }
```","['appositives', 'resumptive_modifier']",[],"['appositives', 'resumptive_modifier']",-1,[]
4236,[13  1],They then threatened to hang my 3-year-old and 1-year-old and kidnap my 14-year-old.,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrases 'my 3-year-old and 1-year-old' and 'my 14-year-old' are appositives, renaming the nouns '3-year-old', '1-year-old', and '14-year-old'. The repetition of 'my' in 'my 3-year-old' and 'my 14-year-old' functions as a resumptive modifier.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'my 3-year-old and 1-year-old' repeats and modifies the noun 'kidnap', making it a resumptive modifier.""
}",['resumptive_modifier'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'my 3-year-old and 1-year-old' is built on a noun, renaming 'my 3-year-old and 1-year-old' as a landlocked nation.""
}",['appositives'],[],['appositives'],-1,[]
4263,[ 9 14  9],"With the leftist media entirely focused on the push to ban AR-15s and repeal the Second Amendment, practically no one noticed Louis Farrakhan's Saviours’ Day 2018 Address in which he told an approving audience that ""powerful Jews are my enemy,"" and ""white folks are going down,"" according to The Washington Examiner.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrases 'Louis Farrakhan's Saviours’ Day 2018 Address' and 'a letter without precedent' both function as appositives, renaming the noun they modify. The repetition of 'letter' in 'The letter from the president, a letter without precedent' serves as a resumptive modifier.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'Louis Farrakhan's Saviours’ Day 2018 Address' is an appositive, renaming the noun 'Louis Farrakhan'. The phrase 'a letter without precedent' is a resumptive modifier, repeating the noun 'letter'."" 
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'Louis Farrakhan's Saviours’ Day 2018 Address' is an appositive renaming the noun 'Louis Farrakhan'. The resumptive modifier 'a letter without precedent' repeats the noun 'letter' it modifies.""
}","['appositives', 'resumptive_modifier']",[],"['appositives', 'resumptive_modifier']",-1,[]
4267,[14],“If someone can get me this young man’s information I’ll get him a new #maga hat… SIGNED by #potus!!,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'SIGNED by #potus' renames and provides additional information about the noun 'hat'.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'this young man’s information' acts as an appositive, renaming the noun 'someone'. Additionally, the phrase 'a new #maga hat SIGNED by #potus' acts as a resumptive modifier, repeating and further specifying the noun 'information'.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'this young man’s information' is an appositive, renaming the noun 'someone'.""
}",['appositives'],[],['appositives'],-1,[]
4270,[14],Long live the Fifth Estate!”,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Fifth Estate' is a noun phrase that renames or identifies the noun 'Long live'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'the Fifth Estate' is an appositive, renaming the noun 'Long live'. It also acts as a summative modifier, summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'the Fifth Estate' renames and provides additional information about the noun 'Long'.""
}",['appositives'],[],['appositives'],-1,[]
4278,[14],"In the months leading up to the vote, there had been other anti-Semitic incidents, including a tweet by Igor Sadikov, an elected representative of students in McGill’s faculty of arts, saying: “punch a zionist.”",Phrases_built_on_nouns,['appositives'],['appositives'],[],,[],,[],,[],['appositives'],[],-1,[]
4283,[ 1 14],"With mass immigration, especially from Africa, ""our worst nightmares can come true.",Phrases_built_on_nouns,[],['absolute_construction'],[],,[],,[],,[],[],[],1,[]
