sentence_id,all_properties,feature_id,majority_prop
4267,"[{'metonymy'}, {'metonymy'}, {'metonymy'}, {'antonomasia'}]",Tropes,['metonymy']
4270,"[{'Old English Core'}, {'Old English Core'}, {'Old English Core'}]",Language_of_origin,['Old English Core']
4270,"[{'indefinite/thesis'}, {'indefinite/thesis'}, {'indefinite/thesis'}, {'indefinite/thesis'}, {'indefinite/thesis'}]",Lexical_and_semantic_fields,['indefinite/thesis']
4270,"[{'forcefulness'}, {'forcefulness'}, {'allusions', 'forcefulness'}]",Language_varieties,['forcefulness']
4270,[],Predication,[]
4270,"[{'abstractions'}, {'concepts'}, {'concepts'}, set()]",Subject_choices,['concepts']
4270,"[{'present'}, {'present'}, {'present'}, {'present'}]",Tense,['present']
4270,[],Aspect,[]
4270,"[{'exclamatory', 'optative'}, {'exclamatory', 'optative'}, {'exclamatory', 'optative'}]",Mood,"['optative', 'exclamatory']"
4270,"[set(), {'single word modifiers'}, {'single word modifiers'}, {'single word modifiers'}, {'single word modifiers'}]",Modifying_phrases,['single word modifiers']
4270,"[{'by position'}, {'by position'}, {'by sentence role', 'by position'}]",Emphasis,['by position']
4270,"[{'antonomasia'}, {'antonomasia'}, {'antonomasia'}]",Tropes,['antonomasia']
4270,[],New_words_and_changing_uses,[]
747,"[{'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}]",Language_of_origin,"['Old English Core', 'Latin/Greek']"
747,"[{'analogy', 'conversions'}, {'conversions'}, {'conversions'}]",New_words_and_changing_uses,['conversions']
747,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete']"
747,"[{'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}, {'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}]",Language_varieties,"['appropriateness', 'middle', 'correctness', 'forcefulness', 'clarity']"
747,"[{'irony'}, {'irony'}]",Tropes,['irony']
747,"[{'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'active'}, {'active'}, {'active'}, {'active'}]",Predication,"['active', 'compound']"
747,"[{'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'concepts'}]",Subject_choices,"['humans', 'abstractions', 'rhetorical participants']"
747,"[{'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}]",Tense,['past']
747,"[{'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",Aspect,['simple']
747,"[{'optative', 'indicative'}, {'optative', 'indicative'}, {'optative', 'indicative'}]",Mood,"['indicative', 'optative']"
747,"[{'subordinate', 'noun'}, {'subordinate', 'adjective'}, {'subordinate', 'noun'}]",Modifying_clauses,"['subordinate', 'noun']"
747,"[{'participal phrases'}, {'participal phrases'}, {'participal phrases'}]",Phrases_built_on_verbs,['participal phrases']
747,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
747,"[{'left branching', 'Periodic sentences'}, {'left branching', 'Periodic sentences'}, {'left branching', 'right branching', 'Periodic sentences'}, {'left branching', 'right branching', 'middle branching', 'Periodic sentences'}]",Sentence_architecture,"['Periodic sentences', 'left branching']"
747,"[{'by sentence role', 'by position', 'combinations'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position', 'combinations'}]",Emphasis,"['by position', 'combinations', 'by sentence role']"
747,"[{'strategic repetition', 'antithesis'}, {'defintion as figure', 'antithesis'}, {'antithesis'}]",Figures_of_argument,"['strategic repetition', 'antithesis']"
747,"[{'emphasis'}, {'emphasis'}, {'emphasis'}]",Figures_of_word_choice,['emphasis']
4278,"[{'Old English Core', 'Latin/Greek'}, {'Old English Core'}, {'Old English Core', 'Latin/Greek'}]",Language_of_origin,"['Old English Core', 'Latin/Greek']"
4278,"[{'conversions'}, {'conversions'}, {'conversions'}, set(), set(), set()]",New_words_and_changing_uses,['conversions']
4278,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete']"
4278,"[{'middle', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}]",Language_varieties,"['correctness', 'middle', 'appropriateness', 'clarity']"
4278,"[{'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}]",Predication,"['active', 'compound']"
4278,"[{'humans', 'abstractions', 'things'}, {'humans', 'abstractions'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'things'}]",Subject_choices,"['humans', 'abstractions', 'things']"
4278,"[{'humans', 'abstractions', 'things'}, {'past'}, {'past'}, {'past'}, {'past'}]",Tense,['past']
4278,"[{'past'}, {'perfect'}, {'perfect'}, {'simple', 'perfect'}, {'simple', 'perfect'}]",Aspect,['perfect']
4278,"[{'indicative'}, {'indicative'}, {'indicative'}, {'indicative'}]",Mood,['indicative']
4278,[{'negation'}],Verb_choices,['negation']
4278,"[{'subordinate', 'noun'}, {'noun'}, {'adjective'}]",Modifying_clauses,"['subordinate', 'noun']"
4278,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
4278,"[{'by position'}, {'by position'}, {'by sentence role', 'by position'}]",Emphasis,['by position']
4278,"[{'participal phrases'}, {'participal phrases'}, {'participal phrases'}, {'participal phrases'}, {'participal phrases'}]",Phrases_built_on_verbs,['participal phrases']
4278,"[{'left branching', 'right branching'}, {'left branching', 'right branching'}]",Sentence_architecture,"['right branching', 'left branching']"
4278,[],Phrases_built_on_nouns,[]
748,"[{'Norman French', 'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}]",Language_of_origin,"['Latin/Greek', 'Old English Core', 'Norman French']"
748,"[{'compounds'}, {'compound', 'conversion'}, {'conversions'}]",New_words_and_changing_uses,['compounds']
748,"[{'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}, {'abstract', 'concrete', 'indefinite/thesis'}, {'abstract', 'concrete', 'indefinite/thesis'}, {'abstract', 'concrete', 'indefinite/thesis'}, {'abstract', 'concrete', 'indefinite/thesis'}, {'abstract', 'concrete', 'indefinite/thesis'}, {'abstract', 'concrete', 'indefinite/thesis'}, {'abstract', 'concrete', 'indefinite/thesis'}, {'abstract', 'concrete', 'indefinite/thesis'}, {'abstract', 'concrete', 'indefinite/thesis'}]",Lexical_and_semantic_fields,"['abstract', 'indefinite/thesis', 'concrete']"
748,"[{'clarity', 'middle', 'appropriateness', 'correctness'}, {'clarity', 'middle', 'forcefulness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}]",Language_varieties,"['correctness', 'middle', 'appropriateness', 'clarity']"
748,"[{'metaphor', 'synecdoche'}, {'metaphor'}, {'metaphor', 'metonymy'}, {'metaphor', 'synecdoche'}, {'metaphor', 'synecdoche'}]",Tropes,"['metaphor', 'synecdoche']"
748,"[{'stative', 'active'}, {'stative', 'active'}, {'stative', 'active'}]",Predication,"['active', 'stative']"
748,"[{'abstractions', 'concepts', 'things'}, {'abstractions', 'things'}, {'humans', 'abstractions', 'concepts'}, {'humans', 'abstractions', 'concepts'}, {'rhetorical participants', 'abstractions', 'concepts'}]",Subject_choices,"['humans', 'concepts', 'abstractions']"
748,"[{'present', 'past'}, {'present', 'past'}, {'past'}, {'past'}, {'past'}]",Tense,['past']
748,"[{'simple'}, {'simple'}, {'simple'}]",Aspect,['simple']
748,"[{'indicative'}, {'indicative'}, {'indicative'}]",Mood,['indicative']
748,[{'nominalization'}],Verb_choices,['nominalization']
748,"[{'subordinate', 'comparitive'}, {'comparitive'}, {'comparitive', 'adjective'}]",Modifying_clauses,"['comparitive', 'subordinate']"
748,"[{'participal phrases'}, {'participal phrases'}, {'participal phrases'}]",Phrases_built_on_verbs,['participal phrases']
748,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
748,"[{'left branching', 'middle branching'}]",Sentence_architecture,"['left branching', 'middle branching']"
748,"[{'by sentence role', 'by position'}, {'by position'}, {'by sentence role', 'by position'}]",Emphasis,"['by position', 'by sentence role']"
4283,"[{'Old English Core'}, {'Old English Core'}, {'Old English Core'}]",Language_of_origin,['Old English Core']
4283,"[{'foreign borrowing'}, {'foreign borrowing'}, {'foreign borrowing'}]",New_words_and_changing_uses,['foreign borrowing']
4283,"[{'abstract', 'indefinite/thesis'}, {'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}]",Lexical_and_semantic_fields,"['abstract', 'definite/hypothesis']"
4283,"[{'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'appropriateness', 'forcefulness', 'correctness'}, {'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}]",Language_varieties,"['appropriateness', 'middle', 'correctness', 'forcefulness', 'clarity']"
4283,"[{'hyperbole'}, {'hyperbole', 'metaphor'}, {'hyperbole', 'metaphor'}, {'hyperbole'}, {'hyperbole', 'metaphor'}, {'hyperbole', 'metaphor'}]",Tropes,"['metaphor', 'hyperbole']"
4283,"[{'active'}, {'active'}, {'active'}]",Predication,['active']
4283,"[{'abstractions', 'concepts'}, {'abstractions', 'concepts'}, {'humans', 'concepts'}, {'abstractions', 'things'}, {'abstractions', 'concepts'}, {'humans', 'abstractions'}]",Subject_choices,"['concepts', 'abstractions']"
4283,"[{'present'}, {'present'}, {'present'}, {'present'}, {'present'}]",Tense,['present']
4283,"[{'simple'}, {'present'}, {'simple'}, {'simple'}]",Aspect,['simple']
4283,"[{'indicative'}, {'indicative'}, {'indicative'}, {'indicative'}]",Mood,['indicative']
4283,[{'modality'}],Verb_choices,['modality']
4283,"[{'multiplying and embedding modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers']"
4283,"[{'left branching', 'right branching'}, {'left branching'}]",Sentence_architecture,"['right branching', 'left branching']"
4283,"[{'by position'}, {'by position'}, {'by sentence role', 'by position'}]",Emphasis,['by position']
4283,[],Figures_of_word_choice,[]
4283,[],Modifying_clauses,[]
4283,[],Phrases_built_on_nouns,[]
751,"[{'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}]",Language_of_origin,"['Old English Core', 'Latin/Greek']"
751,"[{'conversions'}, {'clipping', 'analogy'}, {'conversions'}]",New_words_and_changing_uses,['conversions']
751,"[{'definite/hypothesis', 'concrete', 'indefinite/thesis'}, {'definite/hypothesis', 'concrete', 'indefinite/thesis'}, {'definite/hypothesis', 'concrete', 'indefinite/thesis'}, {'definite/hypothesis', 'concrete', 'indefinite/thesis'}, {'definite/hypothesis', 'concrete', 'indefinite/thesis'}, {'conversions'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",Lexical_and_semantic_fields,"['indefinite/thesis', 'definite/hypothesis', 'concrete']"
751,"[{'middle', 'clarity', 'appropriateness', 'correctness'}, {'clarity', 'middle', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}]",Language_varieties,"['correctness', 'middle', 'appropriateness', 'clarity']"
751,"[{'hyperbole', 'metaphor'}, {'hyperbole', 'metaphor'}, {'hyperbole', 'metaphor'}, {'metaphor'}, {'hyperbole', 'metonymy'}, {'metonymy'}, {'hyperbole', 'metonymy'}]",Tropes,"['metaphor', 'hyperbole']"
751,"[{'active'}, {'active'}, {'active'}, {'active'}, {'compound', 'active'}, {'compound', 'active'}]",Predication,['active']
751,"[{'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'things'}, {'humans', 'abstractions', 'concepts', 'things'}, {'humans', 'things'}, {'humans', 'abstractions', 'concepts', 'things'}]",Subject_choices,"['humans', 'abstractions', 'things']"
751,"[{'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}]",Tense,"['present', 'past']"
751,"[{'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'perfect'}, {'perfect'}, {'perfect'}]",Aspect,"['present', 'past']"
751,"[{'indicative'}, {'indicative'}, {'indicative'}]",Mood,['indicative']
751,"[{'nominalization', 'personification'}]",Verb_choices,"['personification', 'nominalization']"
751,"[{'subordinate', 'adjective'}, {'subordinate', 'adjective'}, {'adjective'}, {'adjective'}]",Modifying_clauses,"['subordinate', 'adjective']"
751,"[{'participal phrases'}, {'participal phrases'}, {'participal phrases'}]",Phrases_built_on_verbs,['participal phrases']
751,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
751,"[{'left branching', 'right branching'}, {'left branching', 'right branching', 'middle branching'}]",Sentence_architecture,"['right branching', 'left branching']"
751,"[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",Emphasis,"['by position', 'by sentence role']"
4287,"[{'Old English Core', 'Latin/Greek'}, {'Old English Core'}, {'Old English Core'}]",Language_of_origin,['Old English Core']
4287,"[{'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete']"
4287,"[{'middle', 'forcefulness', 'clarity', 'appropriateness', 'correctness'}, {'middle', 'clarity', 'appropriateness', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}]",Language_varieties,"['appropriateness', 'middle', 'correctness', 'forcefulness', 'clarity']"
4287,"[{'irony', 'metaphor'}, {'metaphor', 'antonomasia'}, {'metaphor', 'antonomasia'}, {'hyperbole', 'antonomasia', 'metonymy'}, {'hyperbole', 'antonomasia', 'metonymy'}, {'antonomasia', 'metonymy'}, {'metaphor', 'antonomasia'}, {'metaphor', 'antonomasia'}]",Tropes,"['metaphor', 'antonomasia']"
4287,"[{'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'active'}, {'simple'}, {'stative', 'active'}]",Predication,['active']
4287,"[{'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'rhetorical participants', 'concepts'}, {'humans', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}]",Subject_choices,"['humans', 'abstractions', 'rhetorical participants']"
4287,"[{'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'past'}]",Tense,"['present', 'past']"
4287,"[{'present', 'past'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",Aspect,['simple']
4287,"[{'indicative'}, {'subjunctive', 'indicative', 'imperative'}, {'subjunctive', 'indicative', 'imperative'}, {'subjunctive', 'indicative', 'imperative'}, {'subjunctive', 'indicative', 'imperative'}, {'subjunctive', 'indicative', 'imperative'}, {'subjunctive', 'indicative', 'imperative'}, {'present', 'past'}, {'indicative'}]",Mood,"['indicative', 'imperative', 'subjunctive']"
4287,"[{'modality', 'personification'}, {'modality', 'personification'}, {'modality', 'personification'}, {'modality', 'personification'}, {'modality', 'personification'}, {'modality', 'personification'}, {'modality', 'personification'}, {'negation', 'modality'}, {'negation', 'modality'}, {'negation', 'modality'}, {'negation', 'modality'}, {'negation', 'modality'}]",Verb_choices,"['modality', 'personification']"
4287,"[{'adjective', 'conditional'}, {'adjective', 'conditional'}, {'adjective', 'conditional'}, {'adjective', 'conditional'}, {'conditional'}, {'conditional'}]",Modifying_clauses,"['conditional', 'adjective']"
4287,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",Modifying_phrases,"['prepositional phrases', 'single word modifiers', 'multiplying and embedding modifiers']"
4287,"[{'loose sentences', 'right branching'}, {'left branching', 'right branching', 'Periodic sentences'}]",Sentence_architecture,"['right branching', 'loose sentences']"
4287,"[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",Emphasis,"['by position', 'by sentence role']"
4287,"[{'emphasis', 'ploce'}, {'emphasis'}, {'emphasis'}]",Figures_of_word_choice,['emphasis']
4287,[],Phrases_built_on_verbs,[]
4287,"[{'eduction', 'definition as figure', 'strategic repetition'}, {'eduction'}, {'defintion as figure', 'eduction'}]",Figures_of_argument,"['eduction', 'definition as figure', 'strategic repetition']"
4292,"[{'Old English Core'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core'}]",Language_of_origin,['Old English Core']
4292,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",Lexical_and_semantic_fields,"['definite/hypothesis', 'concrete']"
4292,"[{'middle', 'high', 'forcefulness', 'clarity', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}]",Language_varieties,"['correctness', 'middle', 'forcefulness', 'clarity']"
4292,"[{'hyperbole', 'metonymy'}, {'hyperbole'}, {'hyperbole', 'metonymy'}, {'hyperbole'}, {'hyperbole', 'metonymy'}]",Tropes,"['hyperbole', 'metonymy']"
4292,"[{'active'}, {'active'}, {'stative', 'compound', 'active'}, {'stative', 'compound', 'active'}, {'stative', 'compound', 'active'}, {'stative', 'compound', 'active'}]",Predication,"['active', 'stative', 'compound']"
4292,"[{'humans', 'things'}, {'humans', 'things'}, {'humans', 'things'}, {'humans', 'abstractions'}, {'humans', 'abstractions'}, {'humans', 'things'}, {'humans', 'abstractions'}]",Subject_choices,"['humans', 'things']"
4292,"[{'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}, {'present'}]",Tense,['present']
4292,"[{'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",Aspect,['simple']
